show_id,title,type,genre,release_year,end_year,episodes,seasons,duration,rating,votes,description,director,cast,network,country,language,certificate,status,imdb_id,poster_url,mood,viewing_condition,keywords
TV_03390,In Tales,Documentary Series,Musical,2004,,52,1,46,3.6,506378,A mysterious musical documentary series perfect for workout. This mysterious series explores themes of love.,Director Brown,Courteney Cox and Lisa Kudrow,Netflix,Denmark,English,TV-MA,Ended,tt1460706,https://example.com/posters/tv_3390.jpg,mysterious,workout,"mysterious,workout,musical"
TV_03391,The Chronicles,TV Mini Series,Adventure,1985,,47,14,39,8.9,274276,A thoughtful adventure tv mini series perfect for binge_watching. This thoughtful series explores themes of love.,Director Brown,Jennifer Aniston and David Schwimmer,Netflix,France,French,TV-PG,Released,tt6165844,https://example.com/posters/tv_3391.jpg,thoughtful,binge_watching,"thoughtful,binge_watching,adventure"
TV_03392,A Series,TV Special,Musical,1959,1963.0,44,11,42,7.6,802400,A exciting musical tv special perfect for focused_watching. This exciting series explores themes of redemption.,Director Williams,Jennifer Aniston and Matt LeBlanc,Peacock,Spain,Japanese,TV-14,Ended,tt3230045,https://example.com/posters/tv_3392.jpg,exciting,focused_watching,"exciting,focused_watching,musical"
TV_03393,Black Mirror,TV Movie,Sci-Fi,1949,1951.0,187,6,57,5.8,57878,A lighthearted sci-fi tv movie perfect for family_time. This lighthearted series explores themes of friendship.,Director Brown,Courteney Cox and Matt LeBlanc,ABC,Denmark,Japanese,TV-G,Cancelled,tt8028076,https://example.com/posters/tv_3393.jpg,lighthearted,family_time,"lighthearted,family_time,sci-fi"
TV_03394,A Show,TV Series,Biography,1991,1995.0,122,7,58,5.0,739482,A calm biography tv series perfect for weekend_marathon. This calm series explores themes of mystery.,Director Brown,Matthew Perry and Matt LeBlanc,CBS,Mexico,Japanese,TV-MA,Cancelled,tt7989432,https://example.com/posters/tv_3394.jpg,calm,weekend_marathon,"calm,weekend_marathon,biography"
TV_03395,The Chronicles,Documentary Series,Horror,2017,,88,9,58,4.6,492304,A funny horror documentary series perfect for background_noise. This funny series explores themes of friendship.,Director Johnson,Jennifer Aniston and Lisa Kudrow,BBC,Canada,Japanese,TV-PG,Ended,tt2454986,https://example.com/posters/tv_3395.jpg,funny,background_noise,"funny,background_noise,horror"
TV_03396,Dark Expanse,TV Mini Series,Sci-Fi,1951,1956.0,98,9,54,5.1,122663,A romantic sci-fi tv mini series perfect for weekend_marathon. This romantic series explores themes of redemption.,Director Johnson,Matthew Perry and Lisa Kudrow,Disney+,Denmark,French,TV-14,Released,tt4034420,https://example.com/posters/tv_3396.jpg,romantic,weekend_marathon,"romantic,weekend_marathon,sci-fi"
TV_03397,In Tales,Documentary Series,History,2001,,186,7,29,8.4,217397,A inspiring history documentary series perfect for family_time. This inspiring series explores themes of discovery.,Director Brown,Jennifer Aniston and David Schwimmer,Hulu,Germany,French,TV-PG,Cancelled,tt4119679,https://example.com/posters/tv_3397.jpg,inspiring,family_time,"inspiring,family_time,history"
TV_03398,Beyond Tales,TV Series,Reality,2013,2019.0,70,1,43,5.4,57423,A uplifting reality tv series perfect for workout. This uplifting series explores themes of love.,Director Smith,Courteney Cox and David Schwimmer,Starz,Japan,English,TV-MA,Cancelled,tt7620737,https://example.com/posters/tv_3398.jpg,uplifting,workout,"uplifting,workout,reality"
TV_03399,The Tales,TV Movie,Reality,2005,2011.0,59,10,30,6.0,80479,A intense reality tv movie perfect for binge_watching. This intense series explores themes of friendship.,Director Williams,Jennifer Aniston and David Schwimmer,NBC,Japan,Spanish,TV-14,Ongoing,tt9731749,https://example.com/posters/tv_3399.jpg,intense,binge_watching,"intense,binge_watching,reality"
TV_03400,In Show,Documentary Series,Fantasy,1969,1975.0,134,6,34,9.0,741650,A exciting fantasy documentary series perfect for study_break. This exciting series explores themes of redemption.,Director Smith,Matthew Perry and Lisa Kudrow,HBO,Denmark,Spanish,TV-14,Cancelled,tt7556611,https://example.com/posters/tv_3400.jpg,exciting,study_break,"exciting,study_break,fantasy"
TV_03401,Beyond Chronicles,TV Special,Sport,1993,,182,11,51,3.3,102239,A intense sport tv special perfect for background_noise. This intense series explores themes of discovery.,Director Williams,Jennifer Aniston and Matt LeBlanc,NBC,Mexico,Spanish,TV-MA,Released,tt6017321,https://example.com/posters/tv_3401.jpg,intense,background_noise,"intense,background_noise,sport"
TV_03402,The Series,Documentary Series,Reality,1986,1991.0,164,6,40,5.1,461769,A dark reality documentary series perfect for study_break. This dark series explores themes of mystery.,Director Williams,Jennifer Aniston and Matt LeBlanc,Amazon Prime,Spain,Korean,TV-14,Released,tt7205540,https://example.com/posters/tv_3402.jpg,dark,study_break,"dark,study_break,reality"
TV_03403,Beyond Chronicles,TV Movie,Documentary,1949,1959.0,128,9,22,4.9,6134,A romantic documentary tv movie perfect for background_noise. This romantic series explores themes of friendship.,Director Davis,Courteney Cox and Matt LeBlanc,AMC,South Korea,Spanish,TV-G,Cancelled,tt4311360,https://example.com/posters/tv_3403.jpg,romantic,background_noise,"romantic,background_noise,documentary"
TV_03404,The Series,TV Special,Mystery,2025,2028.0,128,7,30,4.5,786504,A lighthearted mystery tv special perfect for sunny_day. This lighthearted series explores themes of redemption.,Director Davis,Courteney Cox and David Schwimmer,Hulu,USA,Korean,TV-MA,Cancelled,tt4555949,https://example.com/posters/tv_3404.jpg,lighthearted,sunny_day,"lighthearted,sunny_day,mystery"
TV_03405,Beyond Series,TV Mini Series,Fantasy,1998,,46,10,36,5.9,843311,A inspiring fantasy tv mini series perfect for date_night. This inspiring series explores themes of redemption.,Director Davis,Courteney Cox and David Schwimmer,Apple TV+,UK,Spanish,TV-MA,Cancelled,tt5257053,https://example.com/posters/tv_3405.jpg,inspiring,date_night,"inspiring,date_night,fantasy"
TV_03406,In Series,TV Series,Documentary,1946,,47,4,49,9.4,870382,A lighthearted documentary tv series perfect for rainy_day. This lighthearted series explores themes of friendship.,Director Johnson,Courteney Cox and David Schwimmer,Starz,Mexico,Korean,TV-PG,Ongoing,tt2373322,https://example.com/posters/tv_3406.jpg,lighthearted,rainy_day,"lighthearted,rainy_day,documentary"
TV_03407,In Tales,TV Movie,Action,2013,2023.0,40,14,49,3.5,12465,A inspiring action tv movie perfect for family_time. This inspiring series explores themes of redemption.,Director Johnson,Courteney Cox and David Schwimmer,Peacock,Spain,French,TV-MA,Ongoing,tt8024796,https://example.com/posters/tv_3407.jpg,inspiring,family_time,"inspiring,family_time,action"
TV_03408,In Chronicles,Documentary Series,Horror,1957,1958.0,76,9,49,5.3,57726,A dark horror documentary series perfect for focused_watching. This dark series explores themes of mystery.,Director Johnson,Jennifer Aniston and Matt LeBlanc,HBO,Norway,French,TV-MA,Ended,tt7441055,https://example.com/posters/tv_3408.jpg,dark,focused_watching,"dark,focused_watching,horror"
TV_03409,Dark Trek,TV Mini Series,Sci-Fi,1988,1997.0,64,4,26,7.0,483346,A calm sci-fi tv mini series perfect for sunny_day. This calm series explores themes of redemption.,Director Johnson,Courteney Cox and Matt LeBlanc,ABC,Australia,Spanish,TV-G,Ongoing,tt5117991,https://example.com/posters/tv_3409.jpg,calm,sunny_day,"calm,sunny_day,sci-fi"
TV_03410,The Show,TV Movie,Horror,1950,1953.0,133,13,31,6.6,971473,A uplifting horror tv movie perfect for weekend_marathon. This uplifting series explores themes of friendship.,Director Smith,Courteney Cox and David Schwimmer,Apple TV+,Sweden,Spanish,TV-MA,Ongoing,tt5142425,https://example.com/posters/tv_3410.jpg,uplifting,weekend_marathon,"uplifting,weekend_marathon,horror"
TV_03411,The Chronicles,TV Series,Fantasy,2025,2026.0,120,2,33,9.2,19557,A romantic fantasy tv series perfect for cozy_night. This romantic series explores themes of friendship.,Director Smith,Jennifer Aniston and Lisa Kudrow,Amazon Prime,Australia,French,TV-MA,Ended,tt7991257,https://example.com/posters/tv_3411.jpg,romantic,cozy_night,"romantic,cozy_night,fantasy"
TV_03412,In Chronicles,TV Movie,Reality,1972,,147,10,26,7.6,671028,A funny reality tv movie perfect for focused_watching. This funny series explores themes of friendship.,Director Brown,Jennifer Aniston and David Schwimmer,AMC,Sweden,Spanish,TV-14,Ended,tt5265868,https://example.com/posters/tv_3412.jpg,funny,focused_watching,"funny,focused_watching,reality"
TV_03413,A Show,TV Mini Series,Horror,1970,,191,15,43,3.3,245774,A inspiring horror tv mini series perfect for focused_watching. This inspiring series explores themes of mystery.,Director Johnson,Matthew Perry and Matt LeBlanc,CBS,Germany,Japanese,TV-14,Ongoing,tt8899384,https://example.com/posters/tv_3413.jpg,inspiring,focused_watching,"inspiring,focused_watching,horror"
TV_03414,The Tales,TV Special,Reality,1968,1975.0,80,7,23,4.4,825066,A melancholic reality tv special perfect for study_break. This melancholic series explores themes of friendship.,Director Williams,Matthew Perry and Lisa Kudrow,Hulu,Spain,Korean,TV-PG,Released,tt5230059,https://example.com/posters/tv_3414.jpg,melancholic,study_break,"melancholic,study_break,reality"
TV_03415,Better Call Bad,TV Mini Series,Crime,2016,2022.0,74,1,22,7.3,330498,A funny crime tv mini series perfect for family_time. This funny series explores themes of redemption.,Director Brown,Jennifer Aniston and Lisa Kudrow,Peacock,Norway,English,TV-14,Ended,tt3337776,https://example.com/posters/tv_3415.jpg,funny,family_time,"funny,family_time,crime"
TV_03416,A Tales,TV Series,Fantasy,1954,1957.0,200,10,22,3.6,284248,A inspiring fantasy tv series perfect for study_break. This inspiring series explores themes of adventure.,Director Brown,Matthew Perry and Matt LeBlanc,Disney+,Japan,French,TV-PG,Ended,tt6257081,https://example.com/posters/tv_3416.jpg,inspiring,study_break,"inspiring,study_break,fantasy"
TV_03417,Breaking Bad,TV Movie,Crime,1971,1981.0,118,13,42,3.2,587220,A inspiring crime tv movie perfect for bedtime. This inspiring series explores themes of adventure.,Director Smith,Matthew Perry and Matt LeBlanc,Showtime,Sweden,Spanish,TV-MA,Released,tt1797955,https://example.com/posters/tv_3417.jpg,inspiring,bedtime,"inspiring,bedtime,crime"
TV_03418,Breaking Thrones,Documentary Series,Drama,2021,2031.0,168,6,53,7.4,175150,A uplifting drama documentary series perfect for workout. This uplifting series explores themes of love.,Director Brown,Courteney Cox and David Schwimmer,NBC,Denmark,French,TV-14,Released,tt3801504,https://example.com/posters/tv_3418.jpg,uplifting,workout,"uplifting,workout,drama"
TV_03419,The Tales,TV Movie,Thriller,1972,1978.0,117,4,26,3.2,675260,A melancholic thriller tv movie perfect for rainy_day. This melancholic series explores themes of love.,Director Smith,Courteney Cox and Matt LeBlanc,NBC,Sweden,Spanish,TV-14,Ongoing,tt3197699,https://example.com/posters/tv_3419.jpg,melancholic,rainy_day,"melancholic,rainy_day,thriller"
TV_03420,A Tales,TV Special,Action,2013,2014.0,191,11,32,6.0,724520,A melancholic action tv special perfect for bedtime. This melancholic series explores themes of discovery.,Director Johnson,Jennifer Aniston and Matt LeBlanc,BBC,Japan,Japanese,TV-G,Cancelled,tt5282099,https://example.com/posters/tv_3420.jpg,melancholic,bedtime,"melancholic,bedtime,action"
TV_03421,Star Mirror,TV Special,Sci-Fi,2004,,74,2,24,7.3,449149,A funny sci-fi tv special perfect for study_break. This funny series explores themes of discovery.,Director Smith,Courteney Cox and Matt LeBlanc,Starz,Germany,English,TV-14,Released,tt8628814,https://example.com/posters/tv_3421.jpg,funny,study_break,"funny,study_break,sci-fi"
TV_03422,A Show,TV Mini Series,Sport,1950,,124,14,37,7.8,234736,A uplifting sport tv mini series perfect for date_night. This uplifting series explores themes of redemption.,Director Brown,Matthew Perry and Lisa Kudrow,ABC,Canada,English,TV-G,Ended,tt6681848,https://example.com/posters/tv_3422.jpg,uplifting,date_night,"uplifting,date_night,sport"
TV_03423,The Tales,TV Special,Western,1997,1999.0,110,9,31,8.6,398226,A uplifting western tv special perfect for study_break. This uplifting series explores themes of discovery.,Director Smith,Matthew Perry and David Schwimmer,Netflix,Australia,English,TV-MA,Cancelled,tt5218844,https://example.com/posters/tv_3423.jpg,uplifting,study_break,"uplifting,study_break,western"
TV_03424,Beyond Show,TV Special,Mystery,2013,2020.0,111,4,26,4.0,405885,A dramatic mystery tv special perfect for background_noise. This dramatic series explores themes of mystery.,Director Williams,Jennifer Aniston and David Schwimmer,AMC,Japan,French,TV-G,Released,tt2849929,https://example.com/posters/tv_3424.jpg,dramatic,background_noise,"dramatic,background_noise,mystery"
TV_03425,The Series,TV Series,Western,1997,2002.0,61,9,25,3.9,653526,A inspiring western tv series perfect for weekend_marathon. This inspiring series explores themes of adventure.,Director Williams,Matthew Perry and Matt LeBlanc,AMC,USA,French,TV-PG,Ended,tt4894337,https://example.com/posters/tv_3425.jpg,inspiring,weekend_marathon,"inspiring,weekend_marathon,western"
TV_03426,Beyond Chronicles,TV Series,Documentary,1980,1988.0,13,1,46,6.9,366830,A funny documentary tv series perfect for study_break. This funny series explores themes of love.,Director Johnson,Matthew Perry and Matt LeBlanc,Paramount+,South Korea,French,TV-14,Released,tt7304892,https://example.com/posters/tv_3426.jpg,funny,study_break,"funny,study_break,documentary"
TV_03427,Beyond Chronicles,TV Movie,Adventure,1979,1981.0,69,12,53,9.0,628497,A thoughtful adventure tv movie perfect for workout. This thoughtful series explores themes of mystery.,Director Smith,Matthew Perry and Matt LeBlanc,Disney+,Mexico,Japanese,TV-G,Released,tt3284619,https://example.com/posters/tv_3427.jpg,thoughtful,workout,"thoughtful,workout,adventure"
TV_03428,In Series,TV Mini Series,War,1954,,61,9,42,8.2,187146,A melancholic war tv mini series perfect for workout. This melancholic series explores themes of discovery.,Director Smith,Courteney Cox and Matt LeBlanc,BBC,Denmark,English,TV-MA,Released,tt3528627,https://example.com/posters/tv_3428.jpg,melancholic,workout,"melancholic,workout,war"
TV_03429,The Tales,TV Mini Series,Biography,1954,,59,4,31,6.6,959189,A exciting biography tv mini series perfect for binge_watching. This exciting series explores themes of mystery.,Director Davis,Courteney Cox and Lisa Kudrow,Disney+,Sweden,English,TV-G,Ended,tt4752339,https://example.com/posters/tv_3429.jpg,exciting,binge_watching,"exciting,binge_watching,biography"
TV_03430,A Tales,TV Special,Western,2023,2025.0,118,10,52,3.0,511937,A lighthearted western tv special perfect for date_night. This lighthearted series explores themes of discovery.,Director Davis,Jennifer Aniston and David Schwimmer,ABC,USA,Korean,TV-G,Ended,tt3028627,https://example.com/posters/tv_3430.jpg,lighthearted,date_night,"lighthearted,date_night,western"
TV_03431,The Show,TV Mini Series,Musical,1977,1986.0,148,14,59,8.4,831226,A exciting musical tv mini series perfect for date_night. This exciting series explores themes of redemption.,Director Davis,Jennifer Aniston and David Schwimmer,Starz,Denmark,Korean,TV-MA,Ongoing,tt7878992,https://example.com/posters/tv_3431.jpg,exciting,date_night,"exciting,date_night,musical"
TV_03432,The Tales,TV Series,History,1989,1996.0,128,11,34,4.0,817754,A romantic history tv series perfect for rainy_day. This romantic series explores themes of mystery.,Director Johnson,Jennifer Aniston and Lisa Kudrow,Apple TV+,Sweden,Korean,TV-14,Ongoing,tt4349827,https://example.com/posters/tv_3432.jpg,romantic,rainy_day,"romantic,rainy_day,history"
TV_03433,Breaking Thrones,TV Special,Drama,1948,1956.0,183,10,42,9.5,44937,A lighthearted drama tv special perfect for rainy_day. This lighthearted series explores themes of mystery.,Director Davis,Matthew Perry and David Schwimmer,ABC,Mexico,French,TV-14,Cancelled,tt6009121,https://example.com/posters/tv_3433.jpg,lighthearted,rainy_day,"lighthearted,rainy_day,drama"
TV_03434,Beyond Chronicles,TV Series,Documentary,2001,,100,10,35,8.4,677990,A inspiring documentary tv series perfect for rainy_day. This inspiring series explores themes of love.,Director Smith,Matthew Perry and Matt LeBlanc,Disney+,Mexico,Korean,TV-14,Released,tt6499492,https://example.com/posters/tv_3434.jpg,inspiring,rainy_day,"inspiring,rainy_day,documentary"
TV_03435,A Series,TV Movie,Animation,1986,,51,5,32,3.5,223186,A exciting animation tv movie perfect for focused_watching. This exciting series explores themes of adventure.,Director Davis,Matthew Perry and Matt LeBlanc,ABC,USA,Korean,TV-G,Cancelled,tt6694595,https://example.com/posters/tv_3435.jpg,exciting,focused_watching,"exciting,focused_watching,animation"
TV_03436,Game of Dead,TV Movie,Drama,2020,2030.0,85,7,58,7.5,773030,A uplifting drama tv movie perfect for study_break. This uplifting series explores themes of adventure.,Director Davis,Jennifer Aniston and Lisa Kudrow,Starz,Japan,Spanish,TV-14,Ongoing,tt9490702,https://example.com/posters/tv_3436.jpg,uplifting,study_break,"uplifting,study_break,drama"
TV_03437,Breaking Detective,TV Series,Crime,1998,2002.0,181,5,24,3.6,358008,A thoughtful crime tv series perfect for binge_watching. This thoughtful series explores themes of adventure.,Director Brown,Matthew Perry and Lisa Kudrow,Netflix,UK,Spanish,TV-PG,Ended,tt4439393,https://example.com/posters/tv_3437.jpg,thoughtful,binge_watching,"thoughtful,binge_watching,crime"
TV_03438,In Series,TV Special,Animation,1983,1989.0,81,14,26,7.5,134290,A intense animation tv special perfect for bedtime. This intense series explores themes of adventure.,Director Johnson,Jennifer Aniston and Lisa Kudrow,Disney+,Germany,Spanish,TV-14,Cancelled,tt2388994,https://example.com/posters/tv_3438.jpg,intense,bedtime,"intense,bedtime,animation"
TV_03439,A Chronicles,TV Series,Western,1959,1962.0,59,14,31,5.0,240139,A dramatic western tv series perfect for binge_watching. This dramatic series explores themes of redemption.,Director Williams,Jennifer Aniston and Matt LeBlanc,HBO,Brazil,English,TV-G,Released,tt6029266,https://example.com/posters/tv_3439.jpg,dramatic,binge_watching,"dramatic,binge_watching,western"
TV_03440,Beyond Show,TV Movie,Romance,2012,2013.0,30,11,25,9.5,872080,A inspiring romance tv movie perfect for family_time. This inspiring series explores themes of redemption.,Director Brown,Jennifer Aniston and David Schwimmer,Peacock,Brazil,English,TV-MA,Cancelled,tt6968577,https://example.com/posters/tv_3440.jpg,inspiring,family_time,"inspiring,family_time,romance"
TV_03441,The Chronicles,TV Special,Adventure,2015,,145,7,32,6.4,835495,A dark adventure tv special perfect for sunny_day. This dark series explores themes of friendship.,Director Davis,Courteney Cox and Lisa Kudrow,ABC,Sweden,Japanese,TV-PG,Cancelled,tt4911096,https://example.com/posters/tv_3441.jpg,dark,sunny_day,"dark,sunny_day,adventure"
TV_03442,In Tales,TV Special,Animation,1941,,120,5,50,7.6,204017,A lighthearted animation tv special perfect for focused_watching. This lighthearted series explores themes of redemption.,Director Davis,Jennifer Aniston and David Schwimmer,BBC,Italy,French,TV-G,Ended,tt5485881,https://example.com/posters/tv_3442.jpg,lighthearted,focused_watching,"lighthearted,focused_watching,animation"
TV_03443,The Chronicles,TV Series,War,1947,1957.0,136,10,59,6.5,44866,A funny war tv series perfect for weekend_marathon. This funny series explores themes of discovery.,Director Davis,Matthew Perry and Lisa Kudrow,HBO,Australia,English,TV-G,Cancelled,tt3745607,https://example.com/posters/tv_3443.jpg,funny,weekend_marathon,"funny,weekend_marathon,war"
TV_03444,A Show,TV Mini Series,Mystery,1962,1972.0,43,7,59,8.9,391873,A mysterious mystery tv mini series perfect for rainy_day. This mysterious series explores themes of love.,Director Williams,Courteney Cox and David Schwimmer,HBO,Mexico,Korean,TV-14,Released,tt9725529,https://example.com/posters/tv_3444.jpg,mysterious,rainy_day,"mysterious,rainy_day,mystery"
TV_03445,Parks and Recreation,TV Special,Comedy,1994,,73,1,46,5.1,360483,A lighthearted comedy tv special perfect for sunny_day. This lighthearted series explores themes of discovery.,Director Smith,Courteney Cox and Matt LeBlanc,Apple TV+,UK,Japanese,TV-G,Cancelled,tt4619216,https://example.com/posters/tv_3445.jpg,lighthearted,sunny_day,"lighthearted,sunny_day,comedy"
TV_03446,Beyond Series,TV Series,Horror,2022,2032.0,89,6,47,6.5,771264,A uplifting horror tv series perfect for family_time. This uplifting series explores themes of adventure.,Director Brown,Jennifer Aniston and Matt LeBlanc,FX,USA,French,TV-14,Ongoing,tt8311097,https://example.com/posters/tv_3446.jpg,uplifting,family_time,"uplifting,family_time,horror"
TV_03447,Beyond Chronicles,Documentary Series,Fantasy,1978,1988.0,1,3,43,3.8,69382,A romantic fantasy documentary series perfect for bedtime. This romantic series explores themes of mystery.,Director Johnson,Courteney Cox and Lisa Kudrow,Netflix,Brazil,Japanese,TV-G,Cancelled,tt1221534,https://example.com/posters/tv_3447.jpg,romantic,bedtime,"romantic,bedtime,fantasy"
TV_03448,The Tales,TV Movie,Horror,2022,2032.0,85,10,51,4.1,334276,A exciting horror tv movie perfect for cozy_night. This exciting series explores themes of mystery.,Director Williams,Matthew Perry and Matt LeBlanc,Netflix,South Korea,English,TV-G,Cancelled,tt9497683,https://example.com/posters/tv_3448.jpg,exciting,cozy_night,"exciting,cozy_night,horror"
TV_03449,Beyond Tales,TV Series,Adventure,2007,,74,4,51,9.2,532250,A funny adventure tv series perfect for binge_watching. This funny series explores themes of mystery.,Director Johnson,Matthew Perry and Lisa Kudrow,Hulu,Spain,English,TV-PG,Ongoing,tt7221808,https://example.com/posters/tv_3449.jpg,funny,binge_watching,"funny,binge_watching,adventure"
TV_03450,The Tales,TV Movie,Reality,1946,1956.0,170,9,53,8.2,46248,A dark reality tv movie perfect for rainy_day. This dark series explores themes of redemption.,Director Williams,Matthew Perry and Matt LeBlanc,HBO,Australia,English,TV-MA,Released,tt3194023,https://example.com/posters/tv_3450.jpg,dark,rainy_day,"dark,rainy_day,reality"
TV_03451,Beyond Show,TV Special,Documentary,1960,1963.0,103,10,52,7.6,451499,A thoughtful documentary tv special perfect for rainy_day. This thoughtful series explores themes of love.,Director Davis,Jennifer Aniston and Matt LeBlanc,Starz,Spain,French,TV-14,Cancelled,tt5885945,https://example.com/posters/tv_3451.jpg,thoughtful,rainy_day,"thoughtful,rainy_day,documentary"
TV_03452,Star Mirror,Documentary Series,Sci-Fi,1987,1991.0,54,1,58,8.6,625965,A dramatic sci-fi documentary series perfect for cozy_night. This dramatic series explores themes of discovery.,Director Smith,Matthew Perry and Matt LeBlanc,HBO,Brazil,Spanish,TV-MA,Cancelled,tt3095134,https://example.com/posters/tv_3452.jpg,dramatic,cozy_night,"dramatic,cozy_night,sci-fi"
TV_03453,Beyond Tales,TV Mini Series,Romance,1953,1957.0,115,14,46,6.3,386839,A romantic romance tv mini series perfect for weekend_marathon. This romantic series explores themes of discovery.,Director Davis,Courteney Cox and Lisa Kudrow,Showtime,Italy,French,TV-MA,Ongoing,tt6890480,https://example.com/posters/tv_3453.jpg,romantic,weekend_marathon,"romantic,weekend_marathon,romance"
TV_03454,In Show,TV Special,Fantasy,1976,,36,7,45,6.2,396190,A dark fantasy tv special perfect for sunny_day. This dark series explores themes of friendship.,Director Williams,Courteney Cox and David Schwimmer,Peacock,UK,Korean,TV-MA,Ongoing,tt1579569,https://example.com/posters/tv_3454.jpg,dark,sunny_day,"dark,sunny_day,fantasy"
TV_03455,The Bad,Documentary Series,Crime,1982,1986.0,197,12,24,3.0,604757,A uplifting crime documentary series perfect for workout. This uplifting series explores themes of discovery.,Director Brown,Jennifer Aniston and David Schwimmer,Disney+,Sweden,Japanese,TV-14,Ended,tt8397643,https://example.com/posters/tv_3455.jpg,uplifting,workout,"uplifting,workout,crime"
TV_03456,Beyond Show,TV Movie,Documentary,2019,2029.0,40,11,59,5.2,858033,A romantic documentary tv movie perfect for family_time. This romantic series explores themes of discovery.,Director Williams,Courteney Cox and Matt LeBlanc,NBC,Sweden,Spanish,TV-PG,Ended,tt9551852,https://example.com/posters/tv_3456.jpg,romantic,family_time,"romantic,family_time,documentary"
TV_03457,The Tales,TV Special,Musical,1955,1964.0,36,3,33,9.4,439074,A thoughtful musical tv special perfect for bedtime. This thoughtful series explores themes of mystery.,Director Johnson,Jennifer Aniston and David Schwimmer,Paramount+,Mexico,English,TV-G,Released,tt3695657,https://example.com/posters/tv_3457.jpg,thoughtful,bedtime,"thoughtful,bedtime,musical"
TV_03458,In Tales,TV Series,History,1946,1949.0,97,1,23,5.3,197817,A funny history tv series perfect for bedtime. This funny series explores themes of friendship.,Director Davis,Courteney Cox and Matt LeBlanc,Peacock,South Korea,French,TV-MA,Ended,tt6090168,https://example.com/posters/tv_3458.jpg,funny,bedtime,"funny,bedtime,history"
TV_03459,Beyond Chronicles,TV Special,Adventure,1967,1977.0,113,10,57,7.9,870773,A calm adventure tv special perfect for cozy_night. This calm series explores themes of mystery.,Director Davis,Jennifer Aniston and Lisa Kudrow,AMC,Australia,Japanese,TV-MA,Released,tt7229966,https://example.com/posters/tv_3459.jpg,calm,cozy_night,"calm,cozy_night,adventure"
TV_03460,A Chronicles,TV Movie,Documentary,2016,2018.0,109,15,25,5.9,69362,A calm documentary tv movie perfect for binge_watching. This calm series explores themes of discovery.,Director Brown,Jennifer Aniston and Matt LeBlanc,Starz,Germany,Japanese,TV-PG,Ended,tt7063810,https://example.com/posters/tv_3460.jpg,calm,binge_watching,"calm,binge_watching,documentary"
TV_03461,A Series,Documentary Series,Animation,2021,2023.0,55,1,31,6.3,658656,A exciting animation documentary series perfect for sunny_day. This exciting series explores themes of love.,Director Williams,Courteney Cox and Lisa Kudrow,HBO,Brazil,Japanese,TV-14,Ended,tt6585685,https://example.com/posters/tv_3461.jpg,exciting,sunny_day,"exciting,sunny_day,animation"
TV_03462,Beyond Show,TV Movie,Thriller,1978,,42,12,49,3.8,721731,A exciting thriller tv movie perfect for weekend_marathon. This exciting series explores themes of discovery.,Director Brown,Jennifer Aniston and David Schwimmer,HBO,India,Korean,TV-14,Cancelled,tt5236297,https://example.com/posters/tv_3462.jpg,exciting,weekend_marathon,"exciting,weekend_marathon,thriller"
TV_03463,A Series,Documentary Series,Adventure,1974,1981.0,173,14,20,5.8,40118,A funny adventure documentary series perfect for study_break. This funny series explores themes of love.,Director Smith,Jennifer Aniston and Matt LeBlanc,Hulu,South Korea,English,TV-14,Cancelled,tt2162369,https://example.com/posters/tv_3463.jpg,funny,study_break,"funny,study_break,adventure"
TV_03464,A Chronicles,TV Special,War,1995,,156,4,47,5.2,143227,A thoughtful war tv special perfect for sunny_day. This thoughtful series explores themes of discovery.,Director Smith,Courteney Cox and Lisa Kudrow,FX,Italy,Spanish,TV-MA,Released,tt8753040,https://example.com/posters/tv_3464.jpg,thoughtful,sunny_day,"thoughtful,sunny_day,war"
TV_03465,Better Call Saul,Documentary Series,Crime,1964,1966.0,76,8,43,8.0,518281,A mysterious crime documentary series perfect for focused_watching. This mysterious series explores themes of adventure.,Director Johnson,Jennifer Aniston and Lisa Kudrow,AMC,Canada,Korean,TV-G,Ended,tt1844485,https://example.com/posters/tv_3465.jpg,mysterious,focused_watching,"mysterious,focused_watching,crime"
TV_03466,Beyond Chronicles,Documentary Series,Sport,1947,1954.0,126,1,32,9.0,100562,A calm sport documentary series perfect for study_break. This calm series explores themes of mystery.,Director Davis,Matthew Perry and David Schwimmer,Amazon Prime,Canada,Korean,TV-MA,Cancelled,tt7257681,https://example.com/posters/tv_3466.jpg,calm,study_break,"calm,study_break,sport"
TV_03467,The Show,TV Special,War,1966,1972.0,179,8,32,4.9,625079,A lighthearted war tv special perfect for study_break. This lighthearted series explores themes of adventure.,Director Williams,Jennifer Aniston and David Schwimmer,Peacock,USA,Spanish,TV-PG,Released,tt3467383,https://example.com/posters/tv_3467.jpg,lighthearted,study_break,"lighthearted,study_break,war"
TV_03468,In Chronicles,Documentary Series,Action,1984,1986.0,168,3,38,9.4,723215,A mysterious action documentary series perfect for weekend_marathon. This mysterious series explores themes of friendship.,Director Davis,Courteney Cox and Lisa Kudrow,ABC,Australia,English,TV-G,Ended,tt8427083,https://example.com/posters/tv_3468.jpg,mysterious,weekend_marathon,"mysterious,weekend_marathon,action"
