book_id,title,author,genre,published_year,pages,description,publisher,language,average_rating,ratings_count,isbn13,isbn10,thumbnail_url,downloads,mood,reading_condition,keywords
BOOK_04351,A Journey,Haruki Murakami,Drama,1953,467,An dramatic drama book perfect for study_time. This dramatic story explores themes of adventure.,Cambridge University Press,English,4.0,45792,9787366342442576,2560731960,https://example.com/covers/book_4351.jpg,345033,dramatic,study_time,"dramatic,study_time,drama"
BOOK_04352,The Adventure,Gabriel Garcia Marquez,Drama,2013,388,An humorous drama book perfect for study_time. This humorous story explores themes of discovery.,Penguin Random House,English,4.2,44107,9783005705024841,5975257080,https://example.com/covers/book_4352.jpg,420916,humorous,study_time,"humorous,study_time,drama"
BOOK_04353,A Adventure,J.K. Rowling,Drama,1965,150,An uplifting drama book perfect for winter_read. This uplifting story explores themes of adventure.,Penguin Random House,English,3.9,4342,9781889505349368,8032683948,https://example.com/covers/book_4353.jpg,638564,uplifting,winter_read,"uplifting,winter_read,drama"
BOOK_04354,The Adventure,J.K. Rowling,Thriller,1955,475,An dramatic thriller book perfect for cozy_night. This dramatic story explores themes of mystery.,Oxford University Press,English,3.9,27250,9789824293189473,2346311951,https://example.com/covers/book_4354.jpg,680179,dramatic,cozy_night,"dramatic,cozy_night,thriller"
BOOK_04355,The Quest,Agatha Christie,Thriller,1958,126,An peaceful thriller book perfect for study_time. This peaceful story explores themes of growth.,Macmillan,English,4.8,51142,9782375387508520,9824665808,https://example.com/covers/book_4355.jpg,32186,peaceful,study_time,"peaceful,study_time,thriller"
BOOK_04356,A Story,Toni Morrison,Thriller,2010,602,An uplifting thriller book perfect for travel. This uplifting story explores themes of love.,Oxford University Press,English,4.4,69918,9786228626042946,9149388264,https://example.com/covers/book_4356.jpg,576091,uplifting,travel,"uplifting,travel,thriller"
BOOK_04357,A Story,Ernest Hemingway,Non-Fiction,1969,473,An exciting non-fiction book perfect for study_time. This exciting story explores themes of love.,Scholastic,English,4.2,19144,9784376048125625,9741534384,https://example.com/covers/book_4357.jpg,857516,exciting,study_time,"exciting,study_time,non-fiction"
BOOK_04358,The Story,Mark Twain,Business,2022,332,An inspiring business book perfect for beach_read. This inspiring story explores themes of friendship.,Hachette,English,4.4,46339,9782423337684964,3262995664,https://example.com/covers/book_4358.jpg,798453,inspiring,beach_read,"inspiring,beach_read,business"
BOOK_04359,How to Achieve Peace,Mark Twain,Self-Help,1976,585,An mysterious self-help book perfect for winter_read. This mysterious story explores themes of mystery.,Simon & Schuster,English,3.9,32403,9785792155940627,7968044900,https://example.com/covers/book_4359.jpg,900864,mysterious,winter_read,"mysterious,winter_read,self-help"
BOOK_04360,Heart Promise,Virginia Woolf,Romance,1961,727,An peaceful romance book perfect for sunny_day. This peaceful story explores themes of friendship.,Cambridge University Press,English,4.9,1116,9789111915117240,3839926436,https://example.com/covers/book_4360.jpg,479731,peaceful,sunny_day,"peaceful,sunny_day,romance"
BOOK_04361,In Quest,Mark Twain,Horror,1976,291,An uplifting horror book perfect for winter_read. This uplifting story explores themes of adventure.,Macmillan,English,3.6,34330,9789233420338125,7914295408,https://example.com/covers/book_4361.jpg,298030,uplifting,winter_read,"uplifting,winter_read,horror"
BOOK_04362,The Quest,J.R.R. Tolkien,Non-Fiction,1966,175,An dramatic non-fiction book perfect for study_time. This dramatic story explores themes of growth.,HarperCollins,English,4.2,12802,9782125995226376,4192922579,https://example.com/covers/book_4362.jpg,205970,dramatic,study_time,"dramatic,study_time,non-fiction"
BOOK_04363,The Journey,Margaret Atwood,Art,1969,189,An thoughtful art book perfect for winter_read. This thoughtful story explores themes of growth.,HarperCollins,English,4.6,35411,9784752039568843,9069962498,https://example.com/covers/book_4363.jpg,112607,thoughtful,winter_read,"thoughtful,winter_read,art"
BOOK_04364,A Quest,Margaret Atwood,History,2025,184,An peaceful history book perfect for bedtime. This peaceful story explores themes of love.,HarperCollins,English,3.4,84985,9783637390281800,4996988952,https://example.com/covers/book_4364.jpg,322567,peaceful,bedtime,"peaceful,bedtime,history"
BOOK_04365,The Adventure,George R.R. Martin,Business,2021,693,An humorous business book perfect for rainy_day. This humorous story explores themes of friendship.,Penguin Random House,English,4.0,5532,9784914555659977,1572637364,https://example.com/covers/book_4365.jpg,163416,humorous,rainy_day,"humorous,rainy_day,business"
BOOK_04366,In Journey,Gabriel Garcia Marquez,Horror,2002,549,An inspiring horror book perfect for beach_read. This inspiring story explores themes of discovery.,Simon & Schuster,English,4.4,67897,9785106893042513,5689099627,https://example.com/covers/book_4366.jpg,591143,inspiring,beach_read,"inspiring,beach_read,horror"
BOOK_04367,A Story,Gabriel Garcia Marquez,Cooking,2000,470,An dramatic cooking book perfect for bedtime. This dramatic story explores themes of growth.,Hachette,English,4.7,73108,9784015706049810,8892468229,https://example.com/covers/book_4367.jpg,918456,dramatic,bedtime,"dramatic,bedtime,cooking"
BOOK_04368,The Quest,Stephen King,Comedy,1953,621,An dramatic comedy book perfect for travel. This dramatic story explores themes of growth.,Hachette,English,3.9,98879,9787173732240336,4573238353,https://example.com/covers/book_4368.jpg,749013,dramatic,travel,"dramatic,travel,comedy"
BOOK_04369,The Story,Kazuo Ishiguro,Educational,1984,569,An exciting educational book perfect for travel. This exciting story explores themes of discovery.,Macmillan,English,4.3,14972,9783416722044845,2609224632,https://example.com/covers/book_4369.jpg,995747,exciting,travel,"exciting,travel,educational"
BOOK_04370,How to Master Success,J.K. Rowling,Self-Help,1954,720,An peaceful self-help book perfect for morning_read. This peaceful story explores themes of discovery.,Cambridge University Press,English,3.9,28512,9786097667353910,4417730304,https://example.com/covers/book_4370.jpg,230779,peaceful,morning_read,"peaceful,morning_read,self-help"
BOOK_04371,The Missing Affair,Ernest Hemingway,Mystery,1989,456,An humorous mystery book perfect for beach_read. This humorous story explores themes of friendship.,Macmillan,English,4.3,69214,9783559562108343,9949991115,https://example.com/covers/book_4371.jpg,954358,humorous,beach_read,"humorous,beach_read,mystery"
BOOK_04372,A Adventure,Haruki Murakami,Science,2001,711,An peaceful science book perfect for cozy_night. This peaceful story explores themes of friendship.,Hachette,English,4.2,14021,9782996440354443,8661977728,https://example.com/covers/book_4372.jpg,21344,peaceful,cozy_night,"peaceful,cozy_night,science"
BOOK_04373,How to Master Happiness,J.K. Rowling,Self-Help,1978,477,An inspiring self-help book perfect for winter_read. This inspiring story explores themes of adventure.,Oxford University Press,English,3.9,96944,9782212203635302,1561835032,https://example.com/covers/book_4373.jpg,408481,inspiring,winter_read,"inspiring,winter_read,self-help"
BOOK_04374,The Missing Case,Zadie Smith,Mystery,1966,394,An dramatic mystery book perfect for beach_read. This dramatic story explores themes of adventure.,Cambridge University Press,English,3.9,20939,9787575711182233,9410720974,https://example.com/covers/book_4374.jpg,289227,dramatic,beach_read,"dramatic,beach_read,mystery"
BOOK_04375,A Story,Toni Morrison,Drama,1965,389,An romantic drama book perfect for beach_read. This romantic story explores themes of mystery.,Simon & Schuster,English,4.0,87212,9785917515286091,6422077518,https://example.com/covers/book_4375.jpg,541417,romantic,beach_read,"romantic,beach_read,drama"
BOOK_04376,Beyond Quest,George R.R. Martin,Drama,1955,745,An melancholic drama book perfect for morning_read. This melancholic story explores themes of growth.,Hachette,English,3.0,42838,9788055835600719,3510298244,https://example.com/covers/book_4376.jpg,580469,melancholic,morning_read,"melancholic,morning_read,drama"
BOOK_04377,A Quest,Haruki Murakami,Thriller,1974,774,An educational thriller book perfect for winter_read. This educational story explores themes of growth.,Hachette,English,3.1,99357,9788098475115292,8661857914,https://example.com/covers/book_4377.jpg,907785,educational,winter_read,"educational,winter_read,thriller"
BOOK_04378,In Adventure,Kazuo Ishiguro,Fantasy,1958,498,An uplifting fantasy book perfect for cozy_night. This uplifting story explores themes of adventure.,Hachette,English,3.4,65865,9786775142688313,1785429803,https://example.com/covers/book_4378.jpg,214862,uplifting,cozy_night,"uplifting,cozy_night,fantasy"
BOOK_04379,A Story,Agatha Christie,Fantasy,1975,213,An peaceful fantasy book perfect for cozy_night. This peaceful story explores themes of mystery.,Hachette,English,3.8,49131,9787217942812764,8322094041,https://example.com/covers/book_4379.jpg,598050,peaceful,cozy_night,"peaceful,cozy_night,fantasy"
BOOK_04380,The Hidden Affair,Agatha Christie,Mystery,2006,415,An inspiring mystery book perfect for bedtime. This inspiring story explores themes of love.,Macmillan,English,4.7,55050,9785053652143098,3551633868,https://example.com/covers/book_4380.jpg,66703,inspiring,bedtime,"inspiring,bedtime,mystery"
BOOK_04381,A Story,Ernest Hemingway,Comedy,1970,523,An melancholic comedy book perfect for cozy_night. This melancholic story explores themes of friendship.,Hachette,English,3.3,96846,9787611525910026,2852150479,https://example.com/covers/book_4381.jpg,327539,melancholic,cozy_night,"melancholic,cozy_night,comedy"
BOOK_04382,Through Void,Haruki Murakami,Sci-Fi,1964,756,An peaceful sci-fi book perfect for travel. This peaceful story explores themes of adventure.,Cambridge University Press,English,3.5,89741,9786625382016612,9408987125,https://example.com/covers/book_4382.jpg,340085,peaceful,travel,"peaceful,travel,sci-fi"
BOOK_04383,Beyond Journey,Neil Gaiman,Poetry,1977,647,An peaceful poetry book perfect for beach_read. This peaceful story explores themes of mystery.,Scholastic,English,4.7,12161,9784461662753215,1175039331,https://example.com/covers/book_4383.jpg,111572,peaceful,beach_read,"peaceful,beach_read,poetry"
BOOK_04384,Beyond Adventure,Mark Twain,Poetry,1992,679,An educational poetry book perfect for study_time. This educational story explores themes of adventure.,Penguin Random House,English,3.3,70823,9783803110725330,8916625158,https://example.com/covers/book_4384.jpg,504717,educational,study_time,"educational,study_time,poetry"
BOOK_04385,How to Achieve Peace,Stephen King,Self-Help,1972,184,An peaceful self-help book perfect for travel. This peaceful story explores themes of love.,Cambridge University Press,English,4.0,26539,9788932864079941,6542712041,https://example.com/covers/book_4385.jpg,245220,peaceful,travel,"peaceful,travel,self-help"
BOOK_04386,How to Discover Peace,Virginia Woolf,Self-Help,1962,355,An dramatic self-help book perfect for beach_read. This dramatic story explores themes of friendship.,Cambridge University Press,English,4.3,12148,9784799779509708,7726002258,https://example.com/covers/book_4386.jpg,322866,dramatic,beach_read,"dramatic,beach_read,self-help"
BOOK_04387,Beyond Journey,Mark Twain,Business,1974,431,An melancholic business book perfect for sunny_day. This melancholic story explores themes of adventure.,Simon & Schuster,English,4.8,81222,9786096167910032,5166171634,https://example.com/covers/book_4387.jpg,106052,melancholic,sunny_day,"melancholic,sunny_day,business"
BOOK_04388,Beyond Future,Zadie Smith,Sci-Fi,2003,388,An uplifting sci-fi book perfect for cozy_night. This uplifting story explores themes of love.,Simon & Schuster,English,4.0,38132,9788683249849859,7941280428,https://example.com/covers/book_4388.jpg,516475,uplifting,cozy_night,"uplifting,cozy_night,sci-fi"
BOOK_04389,Beyond Story,Margaret Atwood,Drama,1998,560,An dramatic drama book perfect for study_time. This dramatic story explores themes of friendship.,Scholastic,English,3.2,4211,9784149692439675,8872205900,https://example.com/covers/book_4389.jpg,990957,dramatic,study_time,"dramatic,study_time,drama"
BOOK_04390,In Story,Ernest Hemingway,Horror,1960,617,An melancholic horror book perfect for rainy_day. This melancholic story explores themes of love.,Hachette,English,3.9,5650,9782403444800446,9999358316,https://example.com/covers/book_4390.jpg,347333,melancholic,rainy_day,"melancholic,rainy_day,horror"
BOOK_04391,The Hidden Puzzle,Chimamanda Ngozi Adichie,Mystery,2024,467,An educational mystery book perfect for beach_read. This educational story explores themes of adventure.,Simon & Schuster,English,4.6,36506,9789028069971766,2821507892,https://example.com/covers/book_4391.jpg,227883,educational,beach_read,"educational,beach_read,mystery"
BOOK_04392,The Story,Margaret Atwood,Drama,1961,146,An romantic drama book perfect for travel. This romantic story explores themes of love.,Oxford University Press,English,4.1,82037,9782227305056204,9921770650,https://example.com/covers/book_4392.jpg,821024,romantic,travel,"romantic,travel,drama"
BOOK_04393,A Story,J.K. Rowling,History,1953,701,An peaceful history book perfect for sunny_day. This peaceful story explores themes of growth.,Scholastic,English,3.9,18357,9785541860500835,9469155334,https://example.com/covers/book_4393.jpg,569924,peaceful,sunny_day,"peaceful,sunny_day,history"
BOOK_04394,In Journey,Neil Gaiman,Fantasy,1970,265,An peaceful fantasy book perfect for travel. This peaceful story explores themes of growth.,Macmillan,English,3.7,904,9784051769559501,8854739206,https://example.com/covers/book_4394.jpg,917092,peaceful,travel,"peaceful,travel,fantasy"
BOOK_04395,The Hidden Puzzle,Kazuo Ishiguro,Mystery,2007,610,An exciting mystery book perfect for travel. This exciting story explores themes of discovery.,Scholastic,English,3.8,55296,9785430136586556,8550184315,https://example.com/covers/book_4395.jpg,101777,exciting,travel,"exciting,travel,mystery"
BOOK_04396,In Adventure,Agatha Christie,Fantasy,1999,563,An thoughtful fantasy book perfect for travel. This thoughtful story explores themes of growth.,Penguin Random House,English,4.1,57550,9786880110600707,9142378855,https://example.com/covers/book_4396.jpg,388498,thoughtful,travel,"thoughtful,travel,fantasy"
BOOK_04397,A Quest,J.R.R. Tolkien,Science,2005,676,An peaceful science book perfect for sunny_day. This peaceful story explores themes of adventure.,Macmillan,English,4.2,93210,9787454202189354,2362204801,https://example.com/covers/book_4397.jpg,598042,peaceful,sunny_day,"peaceful,sunny_day,science"
BOOK_04398,How to Master Happiness,Gabriel Garcia Marquez,Self-Help,1956,345,An inspiring self-help book perfect for travel. This inspiring story explores themes of love.,HarperCollins,English,3.8,90883,9789098441020380,8310212866,https://example.com/covers/book_4398.jpg,924405,inspiring,travel,"inspiring,travel,self-help"
BOOK_04399,The Stars,Neil Gaiman,Sci-Fi,2021,450,An inspiring sci-fi book perfect for morning_read. This inspiring story explores themes of adventure.,Penguin Random House,English,3.3,55881,9784260407282711,8478357112,https://example.com/covers/book_4399.jpg,812695,inspiring,morning_read,"inspiring,morning_read,sci-fi"
BOOK_04400,Beyond Story,J.R.R. Tolkien,Poetry,2016,457,An romantic poetry book perfect for bedtime. This romantic story explores themes of growth.,Macmillan,English,4.6,40599,9783609877074395,1012854142,https://example.com/covers/book_4400.jpg,792877,romantic,bedtime,"romantic,bedtime,poetry"
BOOK_04401,In Story,Mark Twain,Art,1962,497,An educational art book perfect for bedtime. This educational story explores themes of love.,Penguin Random House,English,4.5,23195,9785495878478246,7050089135,https://example.com/covers/book_4401.jpg,516549,educational,bedtime,"educational,bedtime,art"
BOOK_04402,Beyond Journey,Margaret Atwood,Drama,1959,436,An humorous drama book perfect for study_time. This humorous story explores themes of growth.,HarperCollins,English,4.0,90721,9783314236146420,7247145310,https://example.com/covers/book_4402.jpg,29000,humorous,study_time,"humorous,study_time,drama"
BOOK_04403,Beyond Story,Toni Morrison,Philosophy,1970,756,An mysterious philosophy book perfect for cozy_night. This mysterious story explores themes of love.,Oxford University Press,English,3.4,34395,9784765655959263,9250019900,https://example.com/covers/book_4403.jpg,164897,mysterious,cozy_night,"mysterious,cozy_night,philosophy"
BOOK_04404,In Story,Chimamanda Ngozi Adichie,Thriller,1954,205,An humorous thriller book perfect for cozy_night. This humorous story explores themes of growth.,Scholastic,English,3.7,13882,9781885294158442,9761328169,https://example.com/covers/book_4404.jpg,804733,humorous,cozy_night,"humorous,cozy_night,thriller"
BOOK_04405,A Story,Chimamanda Ngozi Adichie,Comedy,1950,800,An mysterious comedy book perfect for beach_read. This mysterious story explores themes of mystery.,Cambridge University Press,English,3.4,60553,9789884409359038,8332061059,https://example.com/covers/book_4405.jpg,395649,mysterious,beach_read,"mysterious,beach_read,comedy"
BOOK_04406,In Adventure,Gabriel Garcia Marquez,Drama,2022,636,An melancholic drama book perfect for rainy_day. This melancholic story explores themes of mystery.,Macmillan,English,4.3,59617,9781343105188120,6698722235,https://example.com/covers/book_4406.jpg,150942,melancholic,rainy_day,"melancholic,rainy_day,drama"
BOOK_04407,The Hidden Case,Haruki Murakami,Mystery,1963,508,An peaceful mystery book perfect for sunny_day. This peaceful story explores themes of adventure.,Simon & Schuster,English,3.9,98312,9781432724499531,5342538988,https://example.com/covers/book_4407.jpg,662845,peaceful,sunny_day,"peaceful,sunny_day,mystery"
BOOK_04408,In Adventure,Virginia Woolf,Thriller,1978,776,An educational thriller book perfect for beach_read. This educational story explores themes of love.,Scholastic,English,3.1,58643,9788483063622759,1316984483,https://example.com/covers/book_4408.jpg,900663,educational,beach_read,"educational,beach_read,thriller"
BOOK_04409,The Adventure,Jane Austen,Business,1968,780,An humorous business book perfect for winter_read. This humorous story explores themes of growth.,Cambridge University Press,English,4.4,25753,9786141766035232,2013135833,https://example.com/covers/book_4409.jpg,810044,humorous,winter_read,"humorous,winter_read,business"
BOOK_04410,The Quest,Gabriel Garcia Marquez,Poetry,1980,613,An inspiring poetry book perfect for study_time. This inspiring story explores themes of friendship.,Hachette,English,3.7,36370,9784454781359728,2427022564,https://example.com/covers/book_4410.jpg,600793,inspiring,study_time,"inspiring,study_time,poetry"
BOOK_04411,In Quest,Toni Morrison,Poetry,1973,572,An thoughtful poetry book perfect for rainy_day. This thoughtful story explores themes of love.,Hachette,English,3.4,69331,9785455842813750,6931135551,https://example.com/covers/book_4411.jpg,654850,thoughtful,rainy_day,"thoughtful,rainy_day,poetry"
BOOK_04412,A Story,Zadie Smith,Biography,1960,568,An melancholic biography book perfect for winter_read. This melancholic story explores themes of friendship.,Scholastic,English,4.8,43465,9783929443831830,5074667907,https://example.com/covers/book_4412.jpg,957133,melancholic,winter_read,"melancholic,winter_read,biography"
BOOK_04413,Beyond Journey,Haruki Murakami,Horror,2018,255,An educational horror book perfect for winter_read. This educational story explores themes of adventure.,Cambridge University Press,English,3.5,51812,9781677510804672,8540402114,https://example.com/covers/book_4413.jpg,174814,educational,winter_read,"educational,winter_read,horror"
BOOK_04414,Beyond Journey,Mark Twain,Educational,2000,531,An educational educational book perfect for sunny_day. This educational story explores themes of mystery.,Cambridge University Press,English,4.7,93342,9784260639341462,7415976207,https://example.com/covers/book_4414.jpg,129128,educational,sunny_day,"educational,sunny_day,educational"
BOOK_04415,Heart Promise,George R.R. Martin,Romance,1974,737,An humorous romance book perfect for beach_read. This humorous story explores themes of friendship.,Hachette,English,4.1,63242,9788186714702548,4108066078,https://example.com/covers/book_4415.jpg,829407,humorous,beach_read,"humorous,beach_read,romance"
BOOK_04416,The Future,Stephen King,Sci-Fi,2000,675,An romantic sci-fi book perfect for winter_read. This romantic story explores themes of adventure.,Scholastic,English,4.3,28805,9785307988334684,3932548537,https://example.com/covers/book_4416.jpg,847450,romantic,winter_read,"romantic,winter_read,sci-fi"
BOOK_04417,The Story,Ernest Hemingway,Non-Fiction,1995,670,An dramatic non-fiction book perfect for morning_read. This dramatic story explores themes of friendship.,Oxford University Press,English,4.3,30209,9789272635980812,9049394757,https://example.com/covers/book_4417.jpg,997197,dramatic,morning_read,"dramatic,morning_read,non-fiction"
BOOK_04418,A Story,Gabriel Garcia Marquez,Comedy,2023,416,An inspiring comedy book perfect for rainy_day. This inspiring story explores themes of growth.,Penguin Random House,English,4.5,47325,9786467151629347,1725291608,https://example.com/covers/book_4418.jpg,144346,inspiring,rainy_day,"inspiring,rainy_day,comedy"
BOOK_04419,How to Transform Peace,Chimamanda Ngozi Adichie,Self-Help,2004,101,An mysterious self-help book perfect for sunny_day. This mysterious story explores themes of growth.,Simon & Schuster,English,3.4,32712,9784288813395715,3601881784,https://example.com/covers/book_4419.jpg,277485,mysterious,sunny_day,"mysterious,sunny_day,self-help"
BOOK_04420,A Adventure,Haruki Murakami,Non-Fiction,1988,392,An uplifting non-fiction book perfect for study_time. This uplifting story explores themes of growth.,Cambridge University Press,English,4.8,9893,9785519345789882,1909326712,https://example.com/covers/book_4420.jpg,791120,uplifting,study_time,"uplifting,study_time,non-fiction"
BOOK_04421,In Quest,Agatha Christie,Cooking,2017,143,An inspiring cooking book perfect for winter_read. This inspiring story explores themes of discovery.,Penguin Random House,English,4.4,33275,9783562413072246,2845340806,https://example.com/covers/book_4421.jpg,699087,inspiring,winter_read,"inspiring,winter_read,cooking"
BOOK_04422,The Journey,Neil Gaiman,Horror,2020,739,An thoughtful horror book perfect for sunny_day. This thoughtful story explores themes of growth.,Scholastic,English,4.1,51825,9782458908527466,5421334876,https://example.com/covers/book_4422.jpg,143447,thoughtful,sunny_day,"thoughtful,sunny_day,horror"
BOOK_04423,Beyond Adventure,Gabriel Garcia Marquez,Biography,1973,469,An humorous biography book perfect for winter_read. This humorous story explores themes of friendship.,HarperCollins,English,4.2,13735,9787586844512805,6006912131,https://example.com/covers/book_4423.jpg,546443,humorous,winter_read,"humorous,winter_read,biography"
BOOK_04424,A Adventure,Chimamanda Ngozi Adichie,Educational,1959,216,An peaceful educational book perfect for cozy_night. This peaceful story explores themes of growth.,Cambridge University Press,English,3.7,55628,9788580237971736,6470909741,https://example.com/covers/book_4424.jpg,126730,peaceful,cozy_night,"peaceful,cozy_night,educational"
BOOK_04425,The Adventure,Margaret Atwood,Fantasy,1980,436,An uplifting fantasy book perfect for winter_read. This uplifting story explores themes of mystery.,Macmillan,English,4.8,62669,9784982028908348,1754429072,https://example.com/covers/book_4425.jpg,273924,uplifting,winter_read,"uplifting,winter_read,fantasy"
BOOK_04426,In Story,Margaret Atwood,Horror,1985,495,An humorous horror book perfect for beach_read. This humorous story explores themes of love.,Scholastic,English,4.7,3232,9787214984540964,4781520529,https://example.com/covers/book_4426.jpg,117330,humorous,beach_read,"humorous,beach_read,horror"
BOOK_04427,The Journey,Ernest Hemingway,Travel,1978,145,An exciting travel book perfect for cozy_night. This exciting story explores themes of growth.,Cambridge University Press,English,4.2,99151,9784669579997739,5698798510,https://example.com/covers/book_4427.jpg,345646,exciting,cozy_night,"exciting,cozy_night,travel"
BOOK_04428,How to Transform Happiness,Zadie Smith,Self-Help,1952,731,An exciting self-help book perfect for sunny_day. This exciting story explores themes of adventure.,Cambridge University Press,English,4.6,23901,9782506300853553,2449178978,https://example.com/covers/book_4428.jpg,11364,exciting,sunny_day,"exciting,sunny_day,self-help"
BOOK_04429,A Story,Jane Austen,Horror,2006,405,An educational horror book perfect for winter_read. This educational story explores themes of mystery.,Oxford University Press,English,4.1,30382,9788073476768320,5964283238,https://example.com/covers/book_4429.jpg,404216,educational,winter_read,"educational,winter_read,horror"
BOOK_04430,Beyond Adventure,Kazuo Ishiguro,Fiction,1994,333,An dramatic fiction book perfect for winter_read. This dramatic story explores themes of adventure.,HarperCollins,English,3.8,63623,9786524419114009,7253833879,https://example.com/covers/book_4430.jpg,869581,dramatic,winter_read,"dramatic,winter_read,fiction"
BOOK_04431,The Lost Affair,Agatha Christie,Mystery,2018,747,An uplifting mystery book perfect for study_time. This uplifting story explores themes of discovery.,Scholastic,English,4.2,9787,9782059040660899,4348264441,https://example.com/covers/book_4431.jpg,383644,uplifting,study_time,"uplifting,study_time,mystery"
BOOK_04432,Beyond Journey,Virginia Woolf,Educational,2014,267,An thoughtful educational book perfect for study_time. This thoughtful story explores themes of love.,HarperCollins,English,3.4,46307,9782765281412712,2207684732,https://example.com/covers/book_4432.jpg,349029,thoughtful,study_time,"thoughtful,study_time,educational"
BOOK_04433,Beyond Story,Chimamanda Ngozi Adichie,Comedy,1984,550,An humorous comedy book perfect for cozy_night. This humorous story explores themes of friendship.,Scholastic,English,3.6,532,9782923334928776,1165940929,https://example.com/covers/book_4433.jpg,777327,humorous,cozy_night,"humorous,cozy_night,comedy"
BOOK_04434,A Story,Jane Austen,Drama,1966,119,An exciting drama book perfect for rainy_day. This exciting story explores themes of discovery.,Macmillan,English,4.0,79546,9789935245777963,5626230905,https://example.com/covers/book_4434.jpg,228482,exciting,rainy_day,"exciting,rainy_day,drama"
BOOK_04435,A Quest,Stephen King,Travel,2020,532,An humorous travel book perfect for travel. This humorous story explores themes of friendship.,HarperCollins,English,3.4,92523,9789811770512947,3030977361,https://example.com/covers/book_4435.jpg,171361,humorous,travel,"humorous,travel,travel"
BOOK_04436,In Journey,Ernest Hemingway,Philosophy,2001,795,An melancholic philosophy book perfect for rainy_day. This melancholic story explores themes of adventure.,Hachette,English,4.8,1032,9783447582163859,8927676102,https://example.com/covers/book_4436.jpg,622272,melancholic,rainy_day,"melancholic,rainy_day,philosophy"
BOOK_04437,A Adventure,Agatha Christie,Drama,1996,611,An peaceful drama book perfect for travel. This peaceful story explores themes of discovery.,Scholastic,English,4.4,78487,9787067112609146,7749926946,https://example.com/covers/book_4437.jpg,766097,peaceful,travel,"peaceful,travel,drama"
BOOK_04438,Beyond Journey,Ernest Hemingway,Science,1968,320,An humorous science book perfect for cozy_night. This humorous story explores themes of love.,Hachette,English,3.7,49107,9783645052144597,5744897576,https://example.com/covers/book_4438.jpg,32018,humorous,cozy_night,"humorous,cozy_night,science"
BOOK_04439,Soul Dream,J.R.R. Tolkien,Romance,2000,595,An uplifting romance book perfect for study_time. This uplifting story explores themes of friendship.,HarperCollins,English,3.9,14573,9783262415724918,6968504041,https://example.com/covers/book_4439.jpg,912625,uplifting,study_time,"uplifting,study_time,romance"
BOOK_04440,The Story,Gabriel Garcia Marquez,History,2012,295,An uplifting history book perfect for morning_read. This uplifting story explores themes of mystery.,HarperCollins,English,5.0,90743,9783279808672053,3615572931,https://example.com/covers/book_4440.jpg,234533,uplifting,morning_read,"uplifting,morning_read,history"
BOOK_04441,Beyond Journey,J.R.R. Tolkien,Biography,2011,784,An relaxing biography book perfect for study_time. This relaxing story explores themes of mystery.,Oxford University Press,English,3.6,81338,9786103496036772,7675722921,https://example.com/covers/book_4441.jpg,585696,relaxing,study_time,"relaxing,study_time,biography"
BOOK_04442,The Journey,J.K. Rowling,Travel,1953,289,An uplifting travel book perfect for morning_read. This uplifting story explores themes of adventure.,Cambridge University Press,English,4.2,73061,9782772201309812,3850166871,https://example.com/covers/book_4442.jpg,897572,uplifting,morning_read,"uplifting,morning_read,travel"
BOOK_04443,The Journey,Agatha Christie,Comedy,1956,409,An exciting comedy book perfect for sunny_day. This exciting story explores themes of love.,HarperCollins,English,4.6,87847,9782874401081566,1975364648,https://example.com/covers/book_4443.jpg,836354,exciting,sunny_day,"exciting,sunny_day,comedy"
BOOK_04444,In Adventure,Chimamanda Ngozi Adichie,Travel,1951,596,An inspiring travel book perfect for study_time. This inspiring story explores themes of mystery.,Hachette,English,5.0,15260,9788359576695011,9973582367,https://example.com/covers/book_4444.jpg,822184,inspiring,study_time,"inspiring,study_time,travel"
BOOK_04445,A Adventure,George R.R. Martin,Science,2024,555,An mysterious science book perfect for beach_read. This mysterious story explores themes of adventure.,Penguin Random House,English,3.5,54972,9781542504860314,7554047884,https://example.com/covers/book_4445.jpg,868176,mysterious,beach_read,"mysterious,beach_read,science"
BOOK_04446,Beyond Adventure,Agatha Christie,Educational,1950,755,An thoughtful educational book perfect for cozy_night. This thoughtful story explores themes of love.,Scholastic,English,4.1,74388,9789975026147205,6552863971,https://example.com/covers/book_4446.jpg,598897,thoughtful,cozy_night,"thoughtful,cozy_night,educational"
BOOK_04447,In Journey,Toni Morrison,Poetry,2024,577,An peaceful poetry book perfect for sunny_day. This peaceful story explores themes of growth.,Macmillan,English,3.6,24813,9788731026891457,5723858515,https://example.com/covers/book_4447.jpg,845988,peaceful,sunny_day,"peaceful,sunny_day,poetry"
BOOK_04448,The Journey,Chimamanda Ngozi Adichie,Adventure,1965,629,An exciting adventure book perfect for bedtime. This exciting story explores themes of discovery.,Hachette,English,4.3,38295,9783952471123797,7473993006,https://example.com/covers/book_4448.jpg,5444,exciting,bedtime,"exciting,bedtime,adventure"
BOOK_04449,How to Achieve Peace,Ernest Hemingway,Self-Help,1988,263,An humorous self-help book perfect for sunny_day. This humorous story explores themes of adventure.,Scholastic,English,3.2,68248,9786725660889163,7674688303,https://example.com/covers/book_4449.jpg,765695,humorous,sunny_day,"humorous,sunny_day,self-help"
