domain,id,title,mood_score,weather_score,time_score,activity_score,normalized_rating,popularity_score,description_length,processed_description,genre,year_normalized
tv_shows,TV_04722,In Show,4,0,0,0,0.6615385,1.0,15,romantic musical special perfect rainyday romantic series explores themes discovery,Musical,-0.44117647
tv_shows,TV_04723,The Series,0,0,0,0,0.5538461,1.0,15,inspiring documentary documentary series perfect bedtime inspiring series explores themes redemption,Documentary,0.88235295
tv_shows,TV_04724,The Show,0,0,0,0,0.7692308,1.0,15,lighthearted biography movie perfect datenight lighthearted series explores themes discovery,Biography,-1.1470588
tv_shows,TV_04725,In Tales,0,0,0,0,0.46153846,1.0,15,dark western series perfect weekendmarathon dark series explores themes redemption,Western,0.8235294
tv_shows,TV_04726,Beyond Show,5,0,0,0,0.7692308,1.0,15,melancholic documentary special perfect sunnyday melancholic series explores themes love,Documentary,-0.44117647
tv_shows,TV_04727,A Tales,18,0,0,0,0.7230769,1.0,15,intense romance special perfect rainyday intense series explores themes mystery,Romance,-0.7941176
tv_shows,TV_04728,A Series,3,0,0,0,0.16923076,1.0,15,calm musical series perfect bedtime calm series explores themes mystery,Musical,1.0
tv_shows,TV_04729,The Office,0,0,0,0,0.53846157,1.0,15,inspiring comedy series perfect datenight inspiring series explores themes friendship,Comedy,-0.44117647
tv_shows,TV_04730,The Detective,3,0,0,0,0.46153846,1.0,15,calm crime documentary series perfect weekendmarathon calm series explores themes redemption,Crime,-0.4117647
tv_shows,TV_04731,Dark Matter,10,0,0,0,0.3538462,1.0,15,mysterious scifi movie perfect datenight mysterious series explores themes friendship,Sci-Fi,-1.117647
tv_shows,TV_04732,A Show,18,0,0,0,0.46153846,1.0,16,intense documentary mini series perfect workout intense series explores themes discovery,Documentary,-0.6764706
tv_shows,TV_04733,The Chronicles,5,0,0,0,0.33846152,1.0,15,melancholic adventure movie perfect bedtime melancholic series explores themes mystery,Adventure,-1.0588236
tv_shows,TV_04734,Beyond Show,0,0,0,0,0.8615385,1.0,15,thoughtful history movie perfect cozynight thoughtful series explores themes mystery,History,-1.4705882
tv_shows,TV_04735,A Chronicles,6,0,0,0,0.123076916,1.0,16,uplifting documentary mini series perfect weekendmarathon uplifting series explores themes mystery,Documentary,0.29411766
tv_shows,TV_04736,Beyond Tales,4,0,0,0,0.6615385,0.58289,15,romantic mystery documentary series perfect weekendmarathon romantic series explores themes redemption,Mystery,0.9411765
tv_shows,TV_04737,A Tales,3,0,0,0,0.44615385,1.0,15,calm reality movie perfect datenight calm series explores themes love,Reality,-0.5
tv_shows,TV_04738,Beyond Chronicles,6,0,0,0,0.5538461,1.0,15,uplifting reality movie perfect weekendmarathon uplifting series explores themes adventure,Reality,0.85294116
tv_shows,TV_04739,A Tales,0,0,0,0,0.79999995,1.0,15,lighthearted thriller series perfect bedtime lighthearted series explores themes mystery,Thriller,-1.0
tv_shows,TV_04740,Beyond Chronicles,18,0,0,0,0.4153846,1.0,15,intense fantasy special perfect rainyday intense series explores themes redemption,Fantasy,-0.9411765
tv_shows,TV_04741,In Series,0,0,0,0,0.0153846005,1.0,16,lighthearted fantasy mini series perfect focusedwatching lighthearted series explores themes mystery,Fantasy,0.2647059
tv_shows,TV_04742,In Series,6,0,0,0,0.21538463,1.0,15,uplifting musical documentary series perfect cozynight uplifting series explores themes redemption,Musical,-0.7647059
tv_shows,TV_04743,A Show,5,0,0,0,0.9692308,1.0,15,melancholic mystery series perfect backgroundnoise melancholic series explores themes mystery,Mystery,0.9117647
tv_shows,TV_04744,The Series,0,0,0,0,0.46153846,1.0,15,funny western series perfect sunnyday funny series explores themes discovery,Western,1.0
tv_shows,TV_04745,A Show,0,0,0,0,1.0,1.0,16,funny mystery mini series perfect cozynight funny series explores themes mystery,Mystery,-0.44117647
tv_shows,TV_04746,The Show,6,0,0,0,0.061538476,1.0,15,uplifting reality documentary series perfect studybreak uplifting series explores themes discovery,Reality,-1.2941177
tv_shows,TV_04747,Beyond Chronicles,0,0,0,0,0.90769225,1.0,15,dark war documentary series perfect familytime dark series explores themes discovery,War,-0.9117647
tv_shows,TV_04748,A Show,11,0,0,0,0.39999998,1.0,15,dramatic sport documentary series perfect backgroundnoise dramatic series explores themes adventure,Sport,0.23529412
tv_shows,TV_04749,Beyond Chronicles,0,0,0,0,0.9846153,1.0,15,dark documentary series perfect focusedwatching dark series explores themes friendship,Documentary,0.32352942
tv_shows,TV_04750,Walking Story,6,0,0,0,0.18461536,1.0,15,uplifting drama special perfect sunnyday uplifting series explores themes adventure,Drama,-0.9117647
tv_shows,TV_04751,A Show,11,0,0,0,0.3538462,1.0,16,dramatic reality mini series perfect focusedwatching dramatic series explores themes love,Reality,0.2647059
tv_shows,TV_04752,In Show,6,0,0,0,0.24615383,1.0,15,uplifting western movie perfect sunnyday uplifting series explores themes adventure,Western,-0.9117647
tv_shows,TV_04753,A Series,0,0,0,0,0.6769231,1.0,15,exciting romance special perfect focusedwatching exciting series explores themes redemption,Romance,-0.5882353
tv_shows,TV_04754,The Tales,0,0,0,0,0.90769225,1.0,15,thoughtful history special perfect weekendmarathon thoughtful series explores themes friendship,History,0.0882353
tv_shows,TV_04755,A Chronicles,0,0,0,0,0.061538476,1.0,15,thoughtful war special perfect studybreak thoughtful series explores themes discovery,War,-1.3529412
tv_shows,TV_04756,In Chronicles,0,0,0,0,0.90769225,0.00923,15,exciting animation documentary series perfect workout exciting series explores themes adventure,Animation,-0.029411765
tv_shows,TV_04757,Black Trek,0,0,0,0,0.07692308,1.0,15,inspiring scifi special perfect datenight inspiring series explores themes discovery,Sci-Fi,-0.2647059
tv_shows,TV_04758,Beyond Series,11,0,0,0,0.7230769,1.0,15,dramatic thriller movie perfect bingewatching dramatic series explores themes redemption,Thriller,-0.7941176
tv_shows,TV_04759,The Show,0,0,0,0,0.07692308,1.0,15,thoughtful sport documentary series perfect focusedwatching thoughtful series explores themes mystery,Sport,-0.6764706
tv_shows,TV_04760,Beyond Series,6,0,0,0,0.123076916,1.0,15,uplifting horror special perfect bedtime uplifting series explores themes discovery,Horror,-1.0
tv_shows,TV_04761,The Chronicles,0,0,0,0,0.26153845,1.0,15,dark thriller series perfect bingewatching dark series explores themes redemption,Thriller,-0.47058824
tv_shows,TV_04762,In Series,11,0,0,0,0.6615385,0.60421,15,dramatic adventure series perfect cozynight dramatic series explores themes mystery,Adventure,0.3529412
tv_shows,TV_04763,A Tales,0,0,0,0,0.04615384,0.46435,15,lighthearted action special perfect workout lighthearted series explores themes love,Action,-0.38235295
tv_shows,TV_04764,Game of Thrones,0,0,0,0,0.26153845,1.0,15,funny drama documentary series perfect cozynight funny series explores themes friendship,Drama,0.47058824
tv_shows,TV_04765,Beyond Show,18,0,0,0,0.61538464,1.0,15,intense reality series perfect backgroundnoise intense series explores themes redemption,Reality,0.85294116
tv_shows,TV_04766,A Chronicles,4,0,0,0,0.061538476,1.0,15,romantic horror series perfect datenight romantic series explores themes discovery,Horror,-0.4117647
tv_shows,TV_04767,Breaking Bad,5,0,0,0,0.13846156,1.0,16,melancholic drama mini series perfect bedtime melancholic series explores themes adventure,Drama,-0.9117647
tv_shows,TV_04768,Breaking Story,3,0,0,0,0.56923074,1.0,15,calm drama documentary series perfect bedtime calm series explores themes redemption,Drama,0.9705882
tv_shows,TV_04769,Game of Story,18,0,0,0,0.26153845,1.0,15,intense drama movie perfect bingewatching intense series explores themes redemption,Drama,-0.8235294
tv_shows,TV_04770,A Tales,11,0,0,0,0.7230769,1.0,15,dramatic reality documentary series perfect rainyday dramatic series explores themes friendship,Reality,-0.29411766
tv_shows,TV_04771,The Chronicles,0,0,0,0,0.6307692,1.0,15,exciting biography movie perfect weekendmarathon exciting series explores themes redemption,Biography,-1.4117647
tv_shows,TV_04772,The Chronicles,0,0,0,0,0.30769232,1.0,16,funny war mini series perfect studybreak funny series explores themes redemption,War,-0.44117647
tv_shows,TV_04773,Beyond Chronicles,10,0,0,0,0.6461538,1.0,16,mysterious reality mini series perfect backgroundnoise mysterious series explores themes love,Reality,-0.14705883
tv_shows,TV_04774,The Show,0,0,0,0,0.15384616,1.0,15,thoughtful horror series perfect rainyday thoughtful series explores themes discovery,Horror,0.85294116
tv_shows,TV_04775,The Tales,0,0,0,0,0.7692308,1.0,15,thoughtful romance documentary series perfect bedtime thoughtful series explores themes friendship,Romance,-0.20588236
tv_shows,TV_04776,A Show,0,0,0,0,0.107692316,1.0,15,thoughtful sport documentary series perfect studybreak thoughtful series explores themes friendship,Sport,0.029411765
tv_shows,TV_04777,The Chronicles,10,0,0,0,0.79999995,1.0,16,mysterious musical mini series perfect cozynight mysterious series explores themes redemption,Musical,0.64705884
tv_shows,TV_04778,In Chronicles,3,0,0,0,0.09230768,1.0,15,calm mystery movie perfect bedtime calm series explores themes adventure,Mystery,-0.4117647
tv_shows,TV_04779,Parks and Recreation,0,0,0,0,0.2923077,1.0,15,exciting comedy series perfect datenight exciting series explores themes mystery,Comedy,-0.5294118
tv_shows,TV_04780,Beyond Chronicles,5,0,0,0,0.15384616,1.0,15,melancholic fantasy special perfect familytime melancholic series explores themes redemption,Fantasy,0.7352941
tv_shows,TV_04781,The Chronicles,0,0,0,0,0.70769227,1.0,15,exciting reality special perfect backgroundnoise exciting series explores themes friendship,Reality,0.7647059
tv_shows,TV_04782,The Show,5,0,0,0,0.7230769,1.0,16,melancholic animation mini series perfect bingewatching melancholic series explores themes friendship,Animation,0.5588235
tv_shows,TV_04783,In Chronicles,0,0,0,0,0.6307692,0.27956,15,thoughtful fantasy movie perfect backgroundnoise thoughtful series explores themes love,Fantasy,0.7352941
tv_shows,TV_04784,The Show,3,0,0,0,0.78461546,1.0,15,calm fantasy documentary series perfect bingewatching calm series explores themes adventure,Fantasy,0.32352942
tv_shows,TV_04785,Beyond Tales,0,0,0,0,0.26153845,1.0,15,inspiring horror special perfect workout inspiring series explores themes adventure,Horror,-0.38235295
tv_shows,TV_04786,A Tales,3,0,0,0,0.0153846005,1.0,15,calm sport series perfect bedtime calm series explores themes love,Sport,-0.029411765
tv_shows,TV_04787,Beyond Chronicles,0,0,0,0,0.13846156,1.0,16,funny sport mini series perfect focusedwatching funny series explores themes mystery,Sport,-0.1764706
tv_shows,TV_04788,The Chronicles,0,0,0,0,0.46153846,1.0,15,lighthearted musical documentary series perfect sunnyday lighthearted series explores themes redemption,Musical,0.14705883
tv_shows,TV_04789,A Tales,6,0,0,0,0.8923077,1.0,15,uplifting western special perfect backgroundnoise uplifting series explores themes adventure,Western,-0.1764706
tv_shows,TV_04790,A Show,3,0,0,0,0.107692316,1.0,16,calm documentary mini series perfect backgroundnoise calm series explores themes love,Documentary,0.9705882
tv_shows,TV_04791,In Show,5,0,0,0,0.16923076,1.0,15,melancholic horror documentary series perfect bedtime melancholic series explores themes redemption,Horror,-0.88235295
tv_shows,TV_04792,In Show,11,0,0,0,0.9846153,1.0,15,dramatic action series perfect datenight dramatic series explores themes redemption,Action,-1.0
tv_shows,TV_04793,Beyond Tales,18,0,0,0,0.9692308,1.0,15,intense history documentary series perfect bingewatching intense series explores themes love,History,-1.117647
tv_shows,TV_04794,Beyond Show,0,0,0,0,0.30769232,1.0,15,thoughtful war special perfect sunnyday thoughtful series explores themes love,War,0.029411765
tv_shows,TV_04795,A Chronicles,0,0,0,0,0.07692308,1.0,15,thoughtful sport series perfect focusedwatching thoughtful series explores themes friendship,Sport,-0.5882353
tv_shows,TV_04796,The Chronicles,4,0,0,0,0.75384617,1.0,15,romantic war documentary series perfect datenight romantic series explores themes discovery,War,0.9411765
tv_shows,TV_04797,A Show,0,0,0,0,0.9538461,1.0,16,funny action mini series perfect sunnyday funny series explores themes friendship,Action,-0.5294118
tv_shows,TV_04798,Beyond Tales,5,0,0,0,0.2923077,1.0,16,melancholic mystery mini series perfect familytime melancholic series explores themes redemption,Mystery,0.9117647
tv_shows,TV_04799,Brooklyn Nine-Nine,5,0,0,0,0.876923,0.44399,15,melancholic comedy series perfect bedtime melancholic series explores themes discovery,Comedy,-0.7941176
tv_shows,TV_04800,A Series,0,0,0,0,0.0153846005,0.1314,16,lighthearted animation mini series perfect cozynight lighthearted series explores themes friendship,Animation,-0.88235295
tv_shows,TV_04801,A Series,0,0,0,0,0.9230769,1.0,15,inspiring documentary movie perfect backgroundnoise inspiring series explores themes mystery,Documentary,-0.14705883
tv_shows,TV_04802,Game of Thrones,0,0,0,0,0.876923,1.0,15,funny drama special perfect bedtime funny series explores themes redemption,Drama,-1.2352941
tv_shows,TV_04803,Beyond Tales,0,0,0,0,0.107692316,1.0,15,dark mystery special perfect weekendmarathon dark series explores themes love,Mystery,0.88235295
tv_shows,TV_04804,In Tales,0,0,0,0,0.90769225,1.0,15,inspiring history documentary series perfect bedtime inspiring series explores themes adventure,History,0.0882353
tv_shows,TV_04805,Beyond Series,4,0,0,0,0.8923077,0.53871,15,romantic reality special perfect rainyday romantic series explores themes adventure,Reality,-0.4117647
tv_shows,TV_04806,A Chronicles,0,0,0,0,0.876923,0.2939,15,thoughtful romance series perfect workout thoughtful series explores themes discovery,Romance,0.5588235
tv_shows,TV_04807,Breaking Bad,18,0,0,0,0.6,1.0,15,intense crime special perfect sunnyday intense series explores themes adventure,Crime,0.4117647
tv_shows,TV_04808,A Tales,4,0,0,0,0.3846154,1.0,16,romantic action mini series perfect bingewatching romantic series explores themes redemption,Action,-1.0
tv_shows,TV_04809,In Chronicles,0,0,0,0,0.5846154,0.6732,16,inspiring history mini series perfect datenight inspiring series explores themes friendship,History,-0.61764705
tv_shows,TV_04810,In Show,0,0,0,0,0.23076923,0.3079,15,funny adventure series perfect familytime funny series explores themes adventure,Adventure,-0.029411765
tv_shows,TV_04811,In Tales,0,0,0,0,0.33846152,1.0,15,exciting documentary documentary series perfect studybreak exciting series explores themes friendship,Documentary,0.4117647
tv_shows,TV_04812,Game of Bad,11,0,0,0,0.6615385,1.0,15,dramatic drama movie perfect workout dramatic series explores themes friendship,Drama,-0.2647059
tv_shows,TV_04813,The Story,11,0,0,0,0.78461546,1.0,15,dramatic drama series perfect datenight dramatic series explores themes mystery,Drama,0.23529412
tv_shows,TV_04814,The Tales,0,0,0,0,0.9384616,1.0,16,funny western mini series perfect cozynight funny series explores themes friendship,Western,0.5
tv_shows,TV_04815,In Tales,0,0,0,0,0.20000003,1.0,15,lighthearted mystery movie perfect bingewatching lighthearted series explores themes redemption,Mystery,0.6764706
tv_shows,TV_04816,A Chronicles,10,0,0,0,0.73846155,1.0,15,mysterious war documentary series perfect bingewatching mysterious series explores themes adventure,War,0.32352942
tv_shows,TV_04817,A Chronicles,4,0,0,0,0.27692312,1.0,15,romantic adventure movie perfect bedtime romantic series explores themes adventure,Adventure,-0.38235295
tv_shows,TV_04818,A Tales,4,0,0,0,0.6,1.0,15,romantic horror documentary series perfect studybreak romantic series explores themes adventure,Horror,0.32352942
tv_shows,TV_04819,Walking Thrones,11,0,0,0,0.50769234,1.0,15,dramatic drama documentary series perfect familytime dramatic series explores themes redemption,Drama,0.7941176
tv_shows,TV_04820,The Show,4,0,0,0,0.33846152,1.0,15,romantic adventure movie perfect datenight romantic series explores themes adventure,Adventure,0.11764706
tv_shows,TV_04821,Beyond Series,5,0,0,0,0.5538461,1.0,15,melancholic reality series perfect bingewatching melancholic series explores themes mystery,Reality,-1.2058823
tv_shows,TV_04822,Beyond Show,3,0,0,0,0.30769232,1.0,16,calm action mini series perfect bingewatching calm series explores themes mystery,Action,0.5588235
tv_shows,TV_04823,The Show,3,0,0,0,0.6,1.0,16,calm war mini series perfect bingewatching calm series explores themes mystery,War,-0.0882353
tv_shows,TV_04824,The Tales,0,0,0,0,0.36923078,1.0,15,funny adventure movie perfect sunnyday funny series explores themes love,Adventure,-0.9705882
tv_shows,TV_04825,Beyond Tales,0,0,0,0,0.8153846,1.0,16,thoughtful horror mini series perfect studybreak thoughtful series explores themes redemption,Horror,-0.5882353
tv_shows,TV_04826,In Series,0,0,0,0,0.9692308,1.0,15,thoughtful mystery special perfect cozynight thoughtful series explores themes mystery,Mystery,-1.382353
tv_shows,TV_04827,Beyond Series,10,0,0,0,0.78461546,1.0,15,mysterious romance series perfect workout mysterious series explores themes friendship,Romance,0.20588236
tv_shows,TV_04828,Dark Expanse,4,0,0,0,0.20000003,1.0,15,romantic scifi documentary series perfect familytime romantic series explores themes discovery,Sci-Fi,1.0
tv_shows,TV_04829,Beyond Show,0,0,0,0,0.47692305,1.0,15,lighthearted musical special perfect sunnyday lighthearted series explores themes friendship,Musical,-0.38235295
tv_shows,TV_04830,Beyond Show,0,0,0,0,0.5538461,1.0,15,thoughtful documentary movie perfect datenight thoughtful series explores themes redemption,Documentary,0.64705884
tv_shows,TV_04831,A Chronicles,0,0,0,0,0.84615386,1.0,15,funny history documentary series perfect bedtime funny series explores themes love,History,-0.029411765
tv_shows,TV_04832,Friends,0,0,0,0,0.7230769,1.0,15,inspiring comedy movie perfect workout inspiring series explores themes redemption,Comedy,-1.0588236
tv_shows,TV_04833,The Chronicles,4,0,0,0,0.8153846,1.0,15,romantic animation special perfect focusedwatching romantic series explores themes love,Animation,0.9705882
tv_shows,TV_04834,Friends,3,0,0,0,0.46153846,1.0,15,calm comedy special perfect familytime calm series explores themes discovery,Comedy,0.47058824
tv_shows,TV_04835,A Tales,0,0,0,0,0.43076926,1.0,15,exciting animation movie perfect datenight exciting series explores themes adventure,Animation,0.7352941
tv_shows,TV_04836,In Show,11,0,0,0,0.73846155,1.0,16,dramatic action mini series perfect weekendmarathon dramatic series explores themes mystery,Action,0.5294118
tv_shows,TV_04837,In Show,5,0,0,0,0.5846154,1.0,15,melancholic romance special perfect studybreak melancholic series explores themes friendship,Romance,-1.0882353
tv_shows,TV_04838,The Show,5,0,0,0,0.9846153,1.0,15,melancholic mystery series perfect familytime melancholic series explores themes mystery,Mystery,0.8235294
tv_shows,TV_04839,The Show,0,0,0,0,0.53846157,1.0,15,dark sport special perfect backgroundnoise dark series explores themes discovery,Sport,-0.0882353
tv_shows,TV_04840,In Show,3,0,0,0,0.53846157,1.0,16,calm action mini series perfect weekendmarathon calm series explores themes redemption,Action,-1.1470588
tv_shows,TV_04841,In Show,4,0,0,0,0.8615385,0.53788,15,romantic musical special perfect workout romantic series explores themes redemption,Musical,0.11764706
tv_shows,TV_04842,The Expanse,10,0,0,0,0.09230768,1.0,15,mysterious scifi special perfect cozynight mysterious series explores themes mystery,Sci-Fi,1.0
tv_shows,TV_04843,Black Trek,0,0,0,0,0.49230766,1.0,15,dark scifi special perfect backgroundnoise dark series explores themes love,Sci-Fi,-0.29411766
tv_shows,TV_04844,The Chronicles,0,0,0,0,0.5846154,1.0,15,thoughtful action documentary series perfect sunnyday thoughtful series explores themes discovery,Action,0.32352942
tv_shows,TV_04845,The Tales,0,0,0,0,0.5538461,1.0,15,dark musical documentary series perfect weekendmarathon dark series explores themes friendship,Musical,-1.2647059
tv_shows,TV_04846,A Show,0,0,0,0,0.16923076,1.0,15,thoughtful sport movie perfect studybreak thoughtful series explores themes redemption,Sport,0.29411766
tv_shows,TV_04847,Beyond Chronicles,0,0,0,0,0.5846154,1.0,15,lighthearted history documentary series perfect cozynight lighthearted series explores themes friendship,History,0.20588236
tv_shows,TV_04848,In Series,6,0,0,0,0.43076926,1.0,15,uplifting biography movie perfect focusedwatching uplifting series explores themes discovery,Biography,0.5882353
tv_shows,TV_04849,In Show,4,0,0,0,0.8307692,1.0,16,romantic adventure mini series perfect cozynight romantic series explores themes redemption,Adventure,-0.5
tv_shows,TV_04850,Beyond Tales,0,0,0,0,0.15384616,0.86405,15,dark documentary special perfect bingewatching dark series explores themes adventure,Documentary,0.7058824
tv_shows,TV_04851,A Chronicles,0,0,0,0,0.030769238,1.0,15,funny war special perfect studybreak funny series explores themes love,War,1.0
tv_shows,TV_04852,In Chronicles,4,0,0,0,0.8923077,1.0,15,romantic fantasy movie perfect rainyday romantic series explores themes discovery,Fantasy,0.9411765
tv_shows,TV_04853,Breaking Dead,0,0,0,0,0.84615386,1.0,15,thoughtful drama documentary series perfect workout thoughtful series explores themes adventure,Drama,-0.88235295
tv_shows,TV_04854,A Show,0,0,0,0,0.84615386,1.0,16,lighthearted adventure mini series perfect workout lighthearted series explores themes friendship,Adventure,0.7941176
tv_shows,TV_04855,In Tales,11,0,0,0,0.09230768,1.0,15,dramatic biography movie perfect cozynight dramatic series explores themes redemption,Biography,0.64705884
tv_shows,TV_04856,In Tales,0,0,0,0,0.6461538,1.0,15,exciting biography series perfect bedtime exciting series explores themes friendship,Biography,-1.3235294
tv_shows,TV_04857,In Show,0,0,0,0,0.3846154,1.0,15,funny adventure movie perfect studybreak funny series explores themes adventure,Adventure,-0.05882353
tv_shows,TV_04858,Beyond Show,3,0,0,0,0.46153846,1.0,15,calm action special perfect sunnyday calm series explores themes discovery,Action,0.11764706
tv_shows,TV_04859,The Office,0,0,0,0,0.6769231,1.0,15,inspiring comedy special perfect cozynight inspiring series explores themes friendship,Comedy,0.4117647
tv_shows,TV_04860,In Tales,11,0,0,0,0.6769231,1.0,15,dramatic musical special perfect datenight dramatic series explores themes redemption,Musical,-1.3529412
tv_shows,TV_04861,The Thrones,0,0,0,0,0.49230766,0.12424,15,thoughtful drama special perfect bedtime thoughtful series explores themes adventure,Drama,0.61764705
tv_shows,TV_04862,Beyond Chronicles,0,0,0,0,0.8307692,1.0,15,lighthearted mystery documentary series perfect bedtime lighthearted series explores themes redemption,Mystery,0.5588235
tv_shows,TV_04863,In Chronicles,6,0,0,0,0.53846157,1.0,15,uplifting documentary documentary series perfect studybreak uplifting series explores themes friendship,Documentary,0.29411766
tv_shows,TV_04864,In Series,3,0,0,0,0.13846156,1.0,16,calm animation mini series perfect cozynight calm series explores themes adventure,Animation,-0.029411765
tv_shows,TV_04865,The Tales,18,0,0,0,0.0153846005,1.0,15,intense animation documentary series perfect datenight intense series explores themes mystery,Animation,0.8235294
tv_shows,TV_04866,A Show,3,0,0,0,0.6769231,1.0,15,calm history series perfect bingewatching calm series explores themes adventure,History,-0.5294118
tv_shows,TV_04867,In Chronicles,0,0,0,0,0.16923076,1.0,15,exciting action documentary series perfect familytime exciting series explores themes mystery,Action,-0.64705884
tv_shows,TV_04868,Beyond Chronicles,0,0,0,0,0.26153845,0.36272,16,funny horror mini series perfect rainyday funny series explores themes redemption,Horror,-0.64705884
tv_shows,TV_04869,In Chronicles,0,0,0,0,0.4153846,1.0,15,funny western series perfect sunnyday funny series explores themes mystery,Western,-0.23529412
tv_shows,TV_04870,A Chronicles,4,0,0,0,0.8153846,1.0,16,romantic action mini series perfect focusedwatching romantic series explores themes adventure,Action,-0.32352942
tv_shows,TV_04871,The Show,0,0,0,0,0.107692316,1.0,16,thoughtful thriller mini series perfect sunnyday thoughtful series explores themes discovery,Thriller,-0.47058824
tv_shows,TV_04872,A Show,10,0,0,0,0.53846157,1.0,15,mysterious musical movie perfect workout mysterious series explores themes mystery,Musical,-0.029411765
tv_shows,TV_04873,Dark Expanse,3,0,0,0,0.6769231,1.0,15,calm scifi documentary series perfect sunnyday calm series explores themes friendship,Sci-Fi,-0.0882353
tv_shows,TV_04874,In Show,10,0,0,0,0.73846155,1.0,15,mysterious sport movie perfect rainyday mysterious series explores themes redemption,Sport,-1.0882353
tv_shows,TV_04875,A Chronicles,5,0,0,0,0.50769234,1.0,15,melancholic romance documentary series perfect workout melancholic series explores themes mystery,Romance,0.14705883
tv_shows,TV_04876,The Tales,11,0,0,0,0.9538461,1.0,16,dramatic animation mini series perfect bingewatching dramatic series explores themes discovery,Animation,-1.0294118
tv_shows,TV_04877,Beyond Series,11,0,0,0,0.4153846,1.0,15,dramatic romance series perfect focusedwatching dramatic series explores themes discovery,Romance,0.7352941
tv_shows,TV_04878,In Series,18,0,0,0,0.7692308,1.0,15,intense animation movie perfect backgroundnoise intense series explores themes discovery,Animation,0.029411765
tv_shows,TV_04879,Beyond Chronicles,5,0,0,0,0.6769231,0.60628,16,melancholic war mini series perfect bedtime melancholic series explores themes discovery,War,-0.2647059
tv_shows,TV_04880,In Tales,4,0,0,0,0.16923076,1.0,15,romantic mystery series perfect familytime romantic series explores themes redemption,Mystery,0.7941176
tv_shows,TV_04881,A Show,10,0,0,0,0.9384616,1.0,15,mysterious biography movie perfect backgroundnoise mysterious series explores themes redemption,Biography,0.29411766
tv_shows,TV_04882,The Show,10,0,0,0,0.3846154,0.02147,15,mysterious fantasy movie perfect bingewatching mysterious series explores themes redemption,Fantasy,-0.5
tv_shows,TV_04883,A Series,11,0,0,0,0.16923076,1.0,15,dramatic documentary special perfect backgroundnoise dramatic series explores themes mystery,Documentary,-0.6764706
tv_shows,TV_04884,Beyond Tales,0,0,0,0,0.7692308,1.0,15,dark thriller movie perfect sunnyday dark series explores themes love,Thriller,-1.0588236
tv_shows,TV_04885,The Series,18,0,0,0,0.15384616,1.0,15,intense history documentary series perfect studybreak intense series explores themes redemption,History,0.29411766
tv_shows,TV_04886,Beyond Show,18,0,0,0,0.84615386,1.0,15,intense war special perfect workout intense series explores themes friendship,War,-1.3529412
tv_shows,TV_04887,Beyond Tales,0,0,0,0,0.15384616,1.0,16,inspiring musical mini series perfect datenight inspiring series explores themes redemption,Musical,-0.14705883
tv_shows,TV_04888,Beyond Chronicles,0,0,0,0,0.36923078,1.0,15,lighthearted western documentary series perfect studybreak lighthearted series explores themes mystery,Western,0.5294118
tv_shows,TV_04889,A Series,0,0,0,0,0.70769227,1.0,15,dark adventure special perfect sunnyday dark series explores themes adventure,Adventure,-0.7941176
tv_shows,TV_04890,Beyond Tales,11,0,0,0,0.53846157,1.0,15,dramatic thriller documentary series perfect cozynight dramatic series explores themes mystery,Thriller,-1.117647
tv_shows,TV_04891,In Show,10,0,0,0,0.04615384,1.0,15,mysterious reality movie perfect rainyday mysterious series explores themes discovery,Reality,0.9705882
tv_shows,TV_04892,The Series,11,0,0,0,0.90769225,1.0,15,dramatic biography documentary series perfect workout dramatic series explores themes adventure,Biography,-0.5882353
tv_shows,TV_04893,Beyond Tales,0,0,0,0,1.0,1.0,15,lighthearted romance documentary series perfect bingewatching lighthearted series explores themes adventure,Romance,0.14705883
tv_shows,TV_04894,The Tales,0,0,0,0,0.16923076,1.0,16,exciting war mini series perfect bingewatching exciting series explores themes friendship,War,0.3529412
tv_shows,TV_04895,A Chronicles,0,0,0,0,0.061538476,1.0,15,inspiring biography movie perfect focusedwatching inspiring series explores themes discovery,Biography,1.0
tv_shows,TV_04896,Dark Matter,4,0,0,0,0.0,1.0,15,romantic scifi movie perfect weekendmarathon romantic series explores themes adventure,Sci-Fi,0.5
tv_shows,TV_04897,In Series,0,0,0,0,0.07692308,1.0,16,lighthearted action mini series perfect studybreak lighthearted series explores themes mystery,Action,-0.0882353
tv_shows,TV_04898,In Tales,0,0,0,0,0.07692308,1.0,15,funny romance series perfect focusedwatching funny series explores themes mystery,Romance,-0.20588236
tv_shows,TV_04899,The Wire,18,0,0,0,0.8615385,1.0,16,intense crime mini series perfect workout intense series explores themes love,Crime,0.5882353
tv_shows,TV_04900,The Series,0,0,0,0,0.26153845,1.0,15,lighthearted documentary series perfect cozynight lighthearted series explores themes mystery,Documentary,-0.0882353
tv_shows,TV_04901,Game of Dead,18,0,0,0,0.107692316,1.0,15,intense drama special perfect weekendmarathon intense series explores themes mystery,Drama,0.85294116
tv_shows,TV_04902,In Show,3,0,0,0,0.09230768,1.0,15,calm thriller special perfect familytime calm series explores themes love,Thriller,-0.47058824
tv_shows,TV_04903,In Series,0,0,0,0,0.33846152,1.0,15,dark western movie perfect sunnyday dark series explores themes love,Western,0.88235295
tv_shows,TV_04904,In Show,0,0,0,0,0.33846152,1.0,15,thoughtful fantasy movie perfect backgroundnoise thoughtful series explores themes redemption,Fantasy,0.61764705
