track_id,title,artist,genre,release_year,album,lyrics,tempo,energy,danceability,valence,acousticness,instrumentalness,loudness,speechiness,liveness,popularity,key,mode,time_signature,duration,language,mood,activity,weather_mood,keywords
MUSIC_03852,Through Day,Coldplay,Alternative,1996,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",149,0.699,0.521,0.395,0.008,0.959,-0.9,0.862,0.317,17,11,1,6,167,French,hopeful,walking,rainy_day,"hopeful,walking,rainy_day,alternative"
MUSIC_03853,The Day,Imagine Dragons,Soul,1976,The Day - Album,"Through the journey of life, we find our way, in every moment, in every day",64,0.86,0.621,0.701,0.44,0.689,-19.0,0.785,0.2,51,4,1,6,230,Korean,mysterious,working,foggy_morning,"mysterious,working,foggy_morning,soul"
MUSIC_03854,The Night,Taylor Swift,Pop,1941,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",66,0.221,0.319,0.017,0.844,0.743,-19.2,0.113,0.249,85,7,1,5,205,Korean,dramatic,walking,snowy_day,"dramatic,walking,snowy_day,pop"
MUSIC_03855,Beyond Dream,Adele,Blues,1998,Beyond Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",170,0.328,0.902,0.431,0.011,0.13,-3.4,0.988,0.921,37,6,1,3,182,Korean,euphoric,working,rainy_day,"euphoric,working,rainy_day,blues"
MUSIC_03856,In Dream,Drake,Pop,1965,In Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",93,0.385,0.971,0.079,0.813,0.708,-14.8,0.142,0.62,24,10,1,4,339,Spanish,melancholic,driving,foggy_morning,"melancholic,driving,foggy_morning,pop"
MUSIC_03857,Through Night,OneRepublic,Classical,1946,Through Night - Album,"Through the journey of life, we find our way, in every moment, in every day",90,0.11,0.577,0.344,0.442,0.264,-10.2,0.608,0.249,51,7,0,5,285,English,contemplative,party,foggy_morning,"contemplative,party,foggy_morning,classical"
MUSIC_03858,Thunder Rush,Taylor Swift,Jazz,2004,Thunder Rush - Album,"Through the journey of life, we find our way, in every moment, in every day",173,0.374,0.642,0.961,0.25,0.996,-15.4,0.705,0.955,30,4,1,7,296,Japanese,energetic,party,rainy_day,"energetic,party,rainy_day,jazz"
MUSIC_03859,In Day,Coldplay,Indie,1962,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",117,0.23,0.766,0.829,0.632,0.125,-1.4,0.466,0.637,73,2,1,5,302,English,contemplative,relaxing,sunny_day,"contemplative,relaxing,sunny_day,indie"
MUSIC_03860,Beyond Moment,Bad Bunny,Jazz,1964,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",137,0.713,0.702,0.686,0.981,0.536,-13.4,0.238,0.585,71,1,1,5,248,Spanish,nostalgic,cooking,snowy_day,"nostalgic,cooking,snowy_day,jazz"
MUSIC_03861,Beyond Moment,Post Malone,Classical,1990,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",180,0.297,0.194,0.459,0.978,0.817,-7.0,0.891,0.575,62,11,1,5,214,Japanese,melancholic,meditation,stormy_night,"melancholic,meditation,stormy_night,classical"
MUSIC_03862,The Dream,Harry Styles,Folk,2016,The Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",104,0.966,0.222,0.565,0.064,0.274,-2.8,0.231,0.729,1,0,1,5,249,English,calm,relaxing,foggy_morning,"calm,relaxing,foggy_morning,folk"
MUSIC_03863,Beyond Moment,Kendrick Lamar,Metal,1999,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",143,0.427,0.445,0.22,0.382,0.498,-0.2,0.832,0.635,6,2,1,3,314,French,peaceful,party,stormy_night,"peaceful,party,stormy_night,metal"
MUSIC_03864,In Night,Maroon 5,Metal,1987,In Night - Album,"Through the journey of life, we find our way, in every moment, in every day",143,0.862,0.916,0.899,0.142,0.939,-4.3,0.59,0.318,82,3,0,5,339,English,aggressive,gaming,sunny_day,"aggressive,gaming,sunny_day,metal"
MUSIC_03865,In Day,Ariana Grande,Indie,2024,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",90,0.598,0.969,0.327,0.825,0.533,-11.9,0.617,0.02,10,10,0,5,185,Korean,intense,walking,rainy_day,"intense,walking,rainy_day,indie"
MUSIC_03866,The Dream,Olivia Rodrigo,Rock,2017,The Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",95,0.225,0.346,0.816,0.899,0.886,-7.4,0.446,0.864,60,5,0,6,339,Japanese,mysterious,sleeping,foggy_morning,"mysterious,sleeping,foggy_morning,rock"
MUSIC_03867,Rain Heart,Adele,Gospel,1982,Rain Heart - Album,"Tears falling like rain, memories remain, walking through the pain alone again",82,0.311,0.689,0.493,0.387,0.698,-12.3,0.634,0.761,4,7,0,5,146,Spanish,sad,driving,stormy_night,"sad,driving,stormy_night,gospel"
MUSIC_03868,In Day,Bad Bunny,Rock,1951,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",64,0.009,0.041,0.145,0.765,0.402,-9.6,0.78,0.919,9,3,0,4,257,Spanish,contemplative,sleeping,sunny_day,"contemplative,sleeping,sunny_day,rock"
MUSIC_03869,The Night,Kendrick Lamar,Funk,1970,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",109,0.168,0.569,0.494,0.168,0.174,-13.2,0.437,0.352,29,10,1,5,235,English,uplifting,showering,foggy_morning,"uplifting,showering,foggy_morning,funk"
MUSIC_03870,The Night,Adele,Pop,1958,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",130,0.712,0.732,0.055,0.607,0.709,-3.8,0.031,0.374,47,9,1,5,319,Korean,mysterious,study,rainy_day,"mysterious,study,rainy_day,pop"
MUSIC_03871,Beyond Night,Billie Eilish,Blues,1975,Beyond Night - Album,"Through the journey of life, we find our way, in every moment, in every day",133,0.526,0.452,0.289,0.212,0.485,-5.1,0.713,0.484,100,1,1,5,147,English,playful,sleeping,snowy_day,"playful,sleeping,snowy_day,blues"
MUSIC_03872,In Dream,Kendrick Lamar,Reggae,2017,In Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",109,0.115,0.423,0.965,0.942,0.684,-17.7,0.906,0.072,58,6,1,7,240,Japanese,contemplative,study,foggy_morning,"contemplative,study,foggy_morning,reggae"
MUSIC_03873,Through Night,Harry Styles,Ambient,1950,Through Night - Album,"Through the journey of life, we find our way, in every moment, in every day",167,0.75,0.849,0.705,0.727,0.551,-0.8,0.805,0.545,97,4,0,3,237,Japanese,mysterious,driving,foggy_morning,"mysterious,driving,foggy_morning,ambient"
MUSIC_03874,Through Dream,SZA,Country,1993,Through Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",112,0.978,0.363,0.047,0.284,0.042,-10.5,0.676,0.328,97,0,0,6,179,Korean,mysterious,reading,sunny_day,"mysterious,reading,sunny_day,country"
MUSIC_03875,Beyond Night,Coldplay,Metal,2020,Beyond Night - Album,"Through the journey of life, we find our way, in every moment, in every day",74,0.016,0.736,0.296,0.34,0.119,-19.5,0.648,0.89,33,7,1,4,200,French,calm,reading,foggy_morning,"calm,reading,foggy_morning,metal"
MUSIC_03876,Beyond Moment,Coldplay,Pop,2016,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",62,0.606,0.546,0.356,0.998,0.003,-3.9,0.43,0.151,97,1,0,7,242,Spanish,intense,sleeping,snowy_day,"intense,sleeping,snowy_day,pop"
MUSIC_03877,Through Night,Drake,Country,1997,Through Night - Album,"Through the journey of life, we find our way, in every moment, in every day",176,0.161,0.267,0.503,0.083,0.375,-8.8,0.385,0.669,0,9,0,6,313,Korean,angry,working,rainy_day,"angry,working,rainy_day,country"
MUSIC_03878,In Day,Maroon 5,Latin,1975,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",82,0.73,0.18,0.144,0.32,0.856,-8.2,0.524,0.761,80,4,1,3,152,French,uplifting,party,foggy_morning,"uplifting,party,foggy_morning,latin"
MUSIC_03879,The Dream,Post Malone,Country,2009,The Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",88,0.447,0.041,0.365,0.675,0.901,-13.2,0.706,0.612,80,11,0,3,336,Korean,angry,cleaning,rainy_day,"angry,cleaning,rainy_day,country"
MUSIC_03880,The Day,OneRepublic,Rock,2015,The Day - Album,"Through the journey of life, we find our way, in every moment, in every day",95,0.68,0.513,0.961,0.028,0.2,-6.0,0.837,0.853,19,7,0,7,243,Japanese,dramatic,meditation,rainy_day,"dramatic,meditation,rainy_day,rock"
MUSIC_03881,The Night,Post Malone,Hip-Hop,1988,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",61,0.09,0.457,0.171,0.992,0.914,-17.8,0.796,0.613,38,4,1,3,199,Korean,hopeful,reading,sunny_day,"hopeful,reading,sunny_day,hip-hop"
MUSIC_03882,The Moment,Kendrick Lamar,Alternative,1943,The Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",111,0.025,0.903,0.653,0.904,0.999,-14.1,0.834,0.343,24,6,1,5,330,French,calm,walking,rainy_day,"calm,walking,rainy_day,alternative"
MUSIC_03883,The Night,Ariana Grande,Alternative,1980,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",76,0.966,0.568,0.912,0.135,0.886,-15.2,0.754,0.32,67,7,0,4,187,French,melancholic,study,snowy_day,"melancholic,study,snowy_day,alternative"
MUSIC_03884,The Night,Harry Styles,Gospel,1963,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",114,0.324,0.957,0.803,0.626,0.049,-5.1,0.05,0.479,25,5,0,5,354,English,playful,party,rainy_day,"playful,party,rainy_day,gospel"
MUSIC_03885,Beyond Moment,Maroon 5,Rock,1995,Beyond Moment - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",75,0.096,0.262,0.042,0.351,0.829,-11.9,0.038,0.381,45,0,1,4,191,Korean,romantic,relaxing,rainy_day,"romantic,relaxing,rainy_day,rock"
MUSIC_03886,Beyond Moment,Post Malone,Country,1974,Beyond Moment - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",112,0.857,0.919,0.349,0.09,0.765,-9.0,0.208,0.408,27,0,0,7,224,French,romantic,cooking,rainy_day,"romantic,cooking,rainy_day,country"
MUSIC_03887,Fire Storm,Billie Eilish,Funk,1947,Fire Storm - Album,"Through the journey of life, we find our way, in every moment, in every day",177,0.773,0.649,0.259,0.692,0.196,-2.3,0.062,0.643,76,7,1,3,164,Japanese,energetic,walking,foggy_morning,"energetic,walking,foggy_morning,funk"
MUSIC_03888,The Day,Billie Eilish,Electronic,2022,The Day - Album,"Through the journey of life, we find our way, in every moment, in every day",152,0.012,0.071,0.564,0.698,0.986,-17.4,0.3,0.789,80,7,0,7,134,English,dreamy,meditation,rainy_day,"dreamy,meditation,rainy_day,electronic"
MUSIC_03889,The Night,Adele,Electronic,1985,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",82,0.318,0.219,0.632,0.836,0.564,-1.6,0.196,0.451,0,8,1,5,134,Japanese,peaceful,walking,stormy_night,"peaceful,walking,stormy_night,electronic"
MUSIC_03890,The Dream,Drake,Jazz,1974,The Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",94,0.249,0.463,0.699,0.652,0.915,-6.6,0.831,0.418,13,5,0,3,232,Korean,angry,sleeping,snowy_day,"angry,sleeping,snowy_day,jazz"
MUSIC_03891,In Day,Bad Bunny,Funk,1984,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",95,0.703,0.92,0.186,0.892,0.631,-12.7,0.053,0.503,70,2,0,7,211,Spanish,melancholic,relaxing,foggy_morning,"melancholic,relaxing,foggy_morning,funk"
MUSIC_03892,The Night,Lana Del Rey,Ambient,2018,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",95,0.774,0.609,0.734,0.952,0.809,-16.6,0.257,0.37,86,11,1,5,151,Spanish,euphoric,study,snowy_day,"euphoric,study,snowy_day,ambient"
MUSIC_03893,Bright Life,OneRepublic,World,2022,Bright Life - Album,"Sunshine in my heart, everything's alright, dancing through the day and into the night",155,0.485,0.726,0.844,0.703,0.478,-10.0,0.5,0.538,81,0,1,4,166,English,happy,party,foggy_morning,"happy,party,foggy_morning,world"
MUSIC_03894,In Moment,Ariana Grande,Gospel,2001,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",62,0.244,0.724,0.247,0.654,0.02,-6.1,0.515,0.601,28,11,1,5,355,Korean,playful,sleeping,snowy_day,"playful,sleeping,snowy_day,gospel"
MUSIC_03895,The Dream,Post Malone,Classical,1973,The Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",176,0.05,0.835,0.184,0.449,0.443,-1.6,0.67,0.922,16,0,0,6,231,Korean,uplifting,study,stormy_night,"uplifting,study,stormy_night,classical"
MUSIC_03896,Goodbye Forever,The Weeknd,Reggae,1960,Goodbye Forever - Album,"Tears falling like rain, memories remain, walking through the pain alone again",96,0.378,0.005,0.37,0.889,0.966,-15.0,0.776,0.791,17,2,1,5,279,English,sad,relaxing,foggy_morning,"sad,relaxing,foggy_morning,reggae"
MUSIC_03897,Through Moment,Kendrick Lamar,Blues,1968,Through Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",107,0.191,0.671,0.343,0.46,0.033,-19.1,0.345,0.668,24,6,0,3,226,Spanish,angry,driving,snowy_day,"angry,driving,snowy_day,blues"
MUSIC_03898,Lonely Soul,Ed Sheeran,World,1978,Lonely Soul - Album,"Tears falling like rain, memories remain, walking through the pain alone again",159,0.816,0.459,0.581,0.439,0.074,-7.6,0.07,0.702,10,0,1,5,278,Japanese,sad,working,stormy_night,"sad,working,stormy_night,world"
MUSIC_03899,Through Night,Harry Styles,Folk,2010,Through Night - Album,"Through the journey of life, we find our way, in every moment, in every day",101,0.557,0.165,0.474,0.777,0.778,-13.9,0.042,0.696,87,10,1,5,278,Spanish,mysterious,party,sunny_day,"mysterious,party,sunny_day,folk"
MUSIC_03900,Through Day,SZA,Country,2021,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",89,0.332,0.228,0.044,0.197,0.132,-1.5,0.649,0.483,18,2,0,4,254,Korean,mysterious,showering,stormy_night,"mysterious,showering,stormy_night,country"
MUSIC_03901,Beyond Moment,Drake,Punk,1994,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",73,0.197,0.758,0.513,0.554,0.234,-19.0,0.187,0.688,99,11,1,3,177,English,intense,cleaning,foggy_morning,"intense,cleaning,foggy_morning,punk"
MUSIC_03902,Through Dream,Imagine Dragons,Rock,2000,Through Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",64,0.551,0.925,0.882,0.681,0.775,-2.8,0.103,0.812,30,9,0,7,164,Korean,nostalgic,relaxing,snowy_day,"nostalgic,relaxing,snowy_day,rock"
MUSIC_03903,Beyond Day,Coldplay,Jazz,1968,Beyond Day - Album,"Through the journey of life, we find our way, in every moment, in every day",115,0.041,0.844,0.398,0.966,0.833,-19.2,0.051,0.431,57,10,1,7,189,English,euphoric,reading,sunny_day,"euphoric,reading,sunny_day,jazz"
MUSIC_03904,Tears Heart,Bad Bunny,Jazz,1985,Tears Heart - Album,"Tears falling like rain, memories remain, walking through the pain alone again",172,0.306,0.969,0.965,0.015,0.609,-5.9,0.675,0.796,67,11,1,5,297,English,sad,meditation,snowy_day,"sad,meditation,snowy_day,jazz"
MUSIC_03905,Beyond Dream,Ed Sheeran,K-Pop,1973,Beyond Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",78,0.375,0.048,0.799,0.732,0.53,-7.4,0.15,0.051,0,5,1,4,238,Korean,nostalgic,relaxing,snowy_day,"nostalgic,relaxing,snowy_day,k-pop"
MUSIC_03906,Through Dream,The Weeknd,Latin,1954,Through Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",177,0.042,0.403,0.783,0.458,0.753,-15.2,0.202,0.279,25,0,1,3,339,Japanese,peaceful,showering,sunny_day,"peaceful,showering,sunny_day,latin"
MUSIC_03907,The Night,Taylor Swift,Funk,1947,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",91,0.018,0.878,0.171,0.379,0.549,-13.3,0.328,0.838,24,2,1,4,295,Korean,dreamy,showering,snowy_day,"dreamy,showering,snowy_day,funk"
MUSIC_03908,Beyond Dream,Bad Bunny,Indie,1985,Beyond Dream - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",140,0.724,0.669,0.255,0.594,0.778,-3.5,0.897,0.291,34,4,0,3,144,French,romantic,study,foggy_morning,"romantic,study,foggy_morning,indie"
MUSIC_03909,Through Moment,Drake,Blues,1974,Through Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",143,0.272,0.116,0.339,0.207,0.471,-7.6,0.603,0.589,17,3,1,3,243,English,calm,cleaning,rainy_day,"calm,cleaning,rainy_day,blues"
MUSIC_03910,Through Day,SZA,Blues,1950,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",167,0.038,0.105,0.404,0.869,0.437,-17.3,0.123,0.144,88,0,1,3,271,English,playful,walking,snowy_day,"playful,walking,snowy_day,blues"
MUSIC_03911,In Dream,SZA,Reggae,1971,In Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",110,0.835,0.192,0.161,0.279,0.315,-2.9,0.872,0.717,2,1,1,7,229,Spanish,aggressive,cleaning,sunny_day,"aggressive,cleaning,sunny_day,reggae"
MUSIC_03912,Power Pulse,Billie Eilish,K-Pop,1945,Power Pulse - Album,"Through the journey of life, we find our way, in every moment, in every day",179,0.712,0.91,0.281,0.813,0.195,-6.8,0.733,0.072,52,8,1,7,230,Korean,energetic,relaxing,snowy_day,"energetic,relaxing,snowy_day,k-pop"
MUSIC_03913,Through Night,Harry Styles,Hip-Hop,1949,Through Night - Album,"Through the journey of life, we find our way, in every moment, in every day",85,0.091,0.01,0.944,0.075,0.142,-13.3,0.695,0.163,20,4,1,3,320,Korean,angry,walking,sunny_day,"angry,walking,sunny_day,hip-hop"
MUSIC_03914,Through Day,Taylor Swift,Rock,1976,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",75,0.002,0.757,0.044,0.18,0.122,-6.8,0.657,0.633,78,9,1,7,353,Korean,peaceful,gaming,stormy_night,"peaceful,gaming,stormy_night,rock"
MUSIC_03915,Lonely Soul,Harry Styles,Punk,1994,Lonely Soul - Album,"Tears falling like rain, memories remain, walking through the pain alone again",149,0.88,0.765,0.72,0.871,0.237,-9.2,0.838,0.633,74,4,0,5,213,Korean,sad,reading,snowy_day,"sad,reading,snowy_day,punk"
MUSIC_03916,Through Day,Ed Sheeran,Ambient,2024,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",98,0.981,0.106,0.207,0.745,0.519,-16.9,0.036,0.285,34,7,0,6,297,Japanese,calm,driving,snowy_day,"calm,driving,snowy_day,ambient"
MUSIC_03917,Through Day,Taylor Swift,World,1980,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",151,0.214,0.245,0.535,0.443,0.153,-4.4,0.962,0.237,38,1,0,3,326,English,angry,reading,rainy_day,"angry,reading,rainy_day,world"
MUSIC_03918,Goodbye Soul,Harry Styles,Electronic,1971,Goodbye Soul - Album,"Tears falling like rain, memories remain, walking through the pain alone again",75,0.661,0.949,0.884,0.065,0.199,-6.9,0.176,0.276,58,11,1,5,235,Korean,sad,working,snowy_day,"sad,working,snowy_day,electronic"
MUSIC_03919,The Night,Coldplay,Classical,1960,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",81,0.239,0.994,0.604,0.002,0.412,-19.1,0.238,0.043,43,8,1,5,313,Japanese,peaceful,study,stormy_night,"peaceful,study,stormy_night,classical"
MUSIC_03920,The Day,Billie Eilish,Pop,1971,The Day - Album,"Through the journey of life, we find our way, in every moment, in every day",156,0.869,0.959,0.123,0.883,0.429,-4.7,0.158,0.64,71,2,0,4,224,Korean,uplifting,working,foggy_morning,"uplifting,working,foggy_morning,pop"
MUSIC_03921,The Moment,Billie Eilish,Electronic,1967,The Moment - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",101,0.354,0.325,0.63,0.094,0.925,-9.4,0.847,0.858,63,9,1,6,235,French,romantic,relaxing,rainy_day,"romantic,relaxing,rainy_day,electronic"
MUSIC_03922,Thunder Storm,Drake,Ambient,2019,Thunder Storm - Album,"Through the journey of life, we find our way, in every moment, in every day",123,0.84,0.531,0.026,0.034,0.491,-4.0,0.199,0.278,99,7,1,6,305,English,energetic,showering,stormy_night,"energetic,showering,stormy_night,ambient"
MUSIC_03923,Beyond Moment,Olivia Rodrigo,R&B,2013,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",92,0.688,0.751,0.836,0.846,0.067,-13.4,0.535,0.895,76,6,1,6,212,English,dreamy,reading,rainy_day,"dreamy,reading,rainy_day,r&b"
MUSIC_03924,The Dream,Ariana Grande,Rock,2020,The Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",154,0.567,0.897,0.894,0.96,0.855,-1.8,0.263,0.034,17,1,0,6,309,French,dreamy,cleaning,snowy_day,"dreamy,cleaning,snowy_day,rock"
MUSIC_03925,Beyond Night,Harry Styles,World,1943,Beyond Night - Album,"Through the journey of life, we find our way, in every moment, in every day",119,0.547,0.497,0.479,0.416,0.259,-17.1,0.333,0.072,71,2,0,4,258,Spanish,contemplative,sleeping,snowy_day,"contemplative,sleeping,snowy_day,world"
MUSIC_03926,In Dream,Harry Styles,K-Pop,1941,In Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",157,0.966,0.249,0.198,0.341,0.651,-9.6,0.629,0.343,2,3,1,5,355,Japanese,dramatic,driving,sunny_day,"dramatic,driving,sunny_day,k-pop"
MUSIC_03927,Beyond Night,Harry Styles,Punk,1962,Beyond Night - Album,"Through the journey of life, we find our way, in every moment, in every day",137,0.111,0.739,0.11,0.463,0.206,-0.2,0.018,0.888,91,4,1,6,179,Korean,dramatic,working,stormy_night,"dramatic,working,stormy_night,punk"
MUSIC_03928,In Night,Adele,Folk,1991,In Night - Album,"Through the journey of life, we find our way, in every moment, in every day",62,0.578,0.4,0.781,0.869,0.283,-19.2,0.093,0.404,33,8,0,7,281,English,mysterious,party,sunny_day,"mysterious,party,sunny_day,folk"
MUSIC_03929,Smile Life,Kendrick Lamar,Hip-Hop,1974,Smile Life - Album,"Sunshine in my heart, everything's alright, dancing through the day and into the night",159,0.214,0.26,0.687,0.001,0.146,-15.6,0.794,0.146,92,2,1,5,175,English,happy,relaxing,foggy_morning,"happy,relaxing,foggy_morning,hip-hop"
MUSIC_03930,The Moment,Olivia Rodrigo,Folk,1958,The Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",104,0.344,0.691,0.708,0.583,0.676,-12.1,0.916,0.087,96,9,1,4,323,Spanish,euphoric,party,sunny_day,"euphoric,party,sunny_day,folk"
MUSIC_03931,Rain Soul,Post Malone,Jazz,2014,Rain Soul - Album,"Tears falling like rain, memories remain, walking through the pain alone again",160,0.528,0.546,0.375,0.374,0.177,-15.1,0.188,0.211,81,6,1,4,196,English,sad,cooking,sunny_day,"sad,cooking,sunny_day,jazz"
MUSIC_03932,Smile Moments,Drake,Ambient,1952,Smile Moments - Album,"Sunshine in my heart, everything's alright, dancing through the day and into the night",134,0.415,0.424,0.668,0.528,0.132,-7.0,0.736,0.327,46,3,1,7,221,Korean,happy,workout,foggy_morning,"happy,workout,foggy_morning,ambient"
MUSIC_03933,Through Night,Adele,Classical,2016,Through Night - Album,"Through the journey of life, we find our way, in every moment, in every day",118,0.43,0.178,0.007,0.129,0.58,-19.3,0.096,0.594,87,6,0,7,129,Japanese,mysterious,showering,rainy_day,"mysterious,showering,rainy_day,classical"
MUSIC_03934,Beyond Day,Post Malone,Folk,1968,Beyond Day - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",86,0.287,0.747,0.958,0.86,0.871,-2.3,0.9,0.619,57,1,1,7,278,Korean,romantic,meditation,sunny_day,"romantic,meditation,sunny_day,folk"
MUSIC_03935,In Night,Coldplay,Gospel,1996,In Night - Album,"Through the journey of life, we find our way, in every moment, in every day",89,0.444,0.594,0.156,0.017,0.992,-17.1,0.686,0.619,72,10,0,4,227,Korean,angry,party,stormy_night,"angry,party,stormy_night,gospel"
MUSIC_03936,In Moment,Ariana Grande,Jazz,1958,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",108,0.057,0.173,0.639,0.021,0.338,-8.1,0.843,0.732,67,7,0,6,120,Korean,aggressive,showering,snowy_day,"aggressive,showering,snowy_day,jazz"
MUSIC_03937,In Moment,Post Malone,Gospel,1955,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",121,0.213,0.62,0.31,0.002,0.75,-1.7,0.499,0.904,40,1,1,4,357,Japanese,intense,party,foggy_morning,"intense,party,foggy_morning,gospel"
MUSIC_03938,Sunshine Times,Taylor Swift,Pop,2022,Sunshine Times - Album,"Sunshine in my heart, everything's alright, dancing through the day and into the night",163,0.735,0.481,0.666,0.801,0.602,-8.4,0.7,0.216,41,4,0,7,344,Japanese,happy,cooking,rainy_day,"happy,cooking,rainy_day,pop"
MUSIC_03939,Joy Times,The Weeknd,Indie,1942,Joy Times - Album,"Sunshine in my heart, everything's alright, dancing through the day and into the night",136,0.8,0.213,0.194,0.035,0.349,-14.1,0.916,0.541,76,9,0,3,239,Japanese,happy,walking,rainy_day,"happy,walking,rainy_day,indie"
MUSIC_03940,Beyond Moment,Harry Styles,Funk,1972,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",122,0.821,0.272,0.37,0.011,0.366,-17.5,0.685,0.977,39,5,0,6,169,Spanish,intense,relaxing,rainy_day,"intense,relaxing,rainy_day,funk"
MUSIC_03941,The Dream,Lana Del Rey,Reggae,2025,The Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",79,0.722,0.004,0.68,0.882,0.86,-10.2,0.372,0.926,96,6,1,4,148,Korean,mysterious,gaming,snowy_day,"mysterious,gaming,snowy_day,reggae"
MUSIC_03942,Through Dream,Post Malone,Classical,1998,Through Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",76,0.145,0.512,0.365,0.053,0.38,-11.6,0.49,0.988,64,5,0,6,241,Spanish,hopeful,party,rainy_day,"hopeful,party,rainy_day,classical"
MUSIC_03943,In Day,Ed Sheeran,Hip-Hop,1999,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",170,0.739,0.673,0.357,0.59,0.072,-0.1,0.52,0.054,1,1,0,3,176,English,contemplative,reading,sunny_day,"contemplative,reading,sunny_day,hip-hop"
MUSIC_03944,Power Beat,Billie Eilish,Electronic,1975,Power Beat - Album,"Through the journey of life, we find our way, in every moment, in every day",106,0.713,0.09,0.332,0.67,0.941,-15.2,0.908,0.058,16,0,0,6,303,English,energetic,party,sunny_day,"energetic,party,sunny_day,electronic"
MUSIC_03945,The Night,Imagine Dragons,Electronic,2012,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",118,0.064,0.37,0.486,0.841,0.319,-14.0,0.939,0.11,77,10,0,4,234,Spanish,dramatic,meditation,sunny_day,"dramatic,meditation,sunny_day,electronic"
MUSIC_03946,The Night,Ed Sheeran,Classical,1978,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",89,0.837,0.748,0.503,0.393,0.757,-3.4,0.837,0.249,22,7,1,3,236,English,peaceful,sleeping,sunny_day,"peaceful,sleeping,sunny_day,classical"
MUSIC_03947,The Dream,Kendrick Lamar,Soul,1993,The Dream - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",144,0.451,0.798,0.648,0.505,0.408,-8.3,0.039,0.013,24,0,0,4,354,French,romantic,relaxing,sunny_day,"romantic,relaxing,sunny_day,soul"
